# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00102.dat
q(1/A)          Column          Error           
0.0040000000    0.8248006000    0.0211905710    
0.0042415885    0.8851896500    0.0206473150    
0.0044831771    0.6527992800    0.0165067390    
0.0047247656    0.5388254900    0.0145204860    
0.0049663541    0.4365212500    0.0123220660    
0.0052079426    0.3450840200    0.0112734030    
0.0054495312    0.2883127200    0.0095002272    
0.0056911197    0.2779823000    0.0087949708    
0.0059327082    0.1978432600    0.0074197019    
0.0061742967    0.1696821500    0.0065849447    
0.0064158853    0.1535163500    0.0062004670    
0.0066574738    0.1274532700    0.0053384302    
0.0068990623    0.1076868400    0.0049514460    
0.0071406509    0.1036886700    0.0047726580    
0.0073822394    0.0925786570    0.0043593587    
0.0076238279    0.0849129490    0.0040759520    
0.0078654164    0.0749283880    0.0038900881    
0.0081070050    0.0676899060    0.0035048505    
0.0083485935    0.0670081510    0.0033672863    
0.0085901820    0.0651815830    0.0033437447    
0.0088317705    0.0517130990    0.0028999266    
0.0090733591    0.0521738550    0.0028940848    
0.0093149476    0.0538136050    0.0028322950    
0.0095565361    0.0515775830    0.0027728280    
0.0097981247    0.0374161080    0.0023616838    
0.0100397130    0.0403477810    0.0023693033    
0.0102813020    0.0333427330    0.0022033498    
0.0105228900    0.0329653580    0.0020523336    
0.0107644790    0.0380869140    0.0022288681    
0.0110060670    0.0360774460    0.0021148973    
0.0112476560    0.0338823150    0.0020394757    
0.0114892440    0.0324372310    0.0019667960    
0.0117308330    0.0295323710    0.0018677911    
0.0119724210    0.0299832140    0.0018559143    
0.0122140100    0.0293301670    0.0018189798    
0.0124555980    0.0275902420    0.0017110742    
0.0126971870    0.0261715340    0.0017182454    
0.0129387760    0.0283758450    0.0016927610    
0.0131803640    0.0300521410    0.0017708394    
0.0134219530    0.0277613440    0.0016415627    
0.0136635410    0.0255325800    0.0015804270    
0.0139051300    0.0282717080    0.0016630416    
0.0141467180    0.0262582450    0.0015664356    
0.0143883070    0.0238638680    0.0014715091    
0.0146298950    0.0254971360    0.0015210316    
0.0148714840    0.0241227350    0.0014903076    
0.0151130720    0.0250434500    0.0015020063    
0.0153546610    0.0233738870    0.0013968569    
0.0155962490    0.0238509050    0.0014253642    
0.0158378380    0.0244742810    0.0014106741    
0.0160794260    0.0238238020    0.0013918014    
0.0163210150    0.0220102380    0.0013083728    
0.0165626030    0.0235085290    0.0013780944    
0.0168041920    0.0222691760    0.0012921887    
0.0170457800    0.0215525450    0.0012789083    
0.0172873690    0.0209945090    0.0012546619    
0.0175289580    0.0228206590    0.0013003277    
0.0177705460    0.0233261850    0.0012919179    
0.0180121350    0.0235044670    0.0012822738    
0.0182537230    0.0212116660    0.0012047417    
0.0184953120    0.0196672750    0.0011568985    
0.0187369000    0.0223893890    0.0012343670    
0.0189784890    0.0231071010    0.0012212482    
0.0192200770    0.0192488220    0.0011322837    
0.0194616660    0.0199841680    0.0011241973    
0.0197032540    0.0179156990    0.0010725849    
0.0199448430    0.0193926210    0.0011159199    
0.0201864310    0.0196047210    0.0011134733    
0.0204280200    0.0190865130    0.0010771143    
0.0206696080    0.0192551060    0.0010664417    
0.0209111970    0.0196153130    0.0010999722    
0.0211527850    0.0216231640    0.0011196050    
0.0213943740    0.0172974530    0.0010037000    
0.0216359620    0.0209871170    0.0011107560    
0.0218775510    0.0188699490    0.0010483305    
0.0221191400    0.0180806970    0.0010075979    
0.0223607280    0.0188379940    0.0010216337    
0.0226023170    0.0193410690    0.0010663076    
0.0228439050    0.0194543540    0.0010224982    
0.0230854940    0.0213511470    0.0010688943    
0.0233270820    0.0190223660    0.0010067703    
0.0235686710    0.0200239660    0.0010395925    
0.0238102590    0.0190930440    0.0009939442    
0.0240518480    0.0173259790    0.0009410180    
0.0242934360    0.0214132020    0.0010614130    
0.0245350250    0.0187825880    0.0009817816    
