# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00069.dat
q(1/A)          Column          Error           
0.0040000000    0.8259198800    0.0211219580    
0.0042415885    0.8304905500    0.0199209390    
0.0044831771    0.6551541500    0.0164717700    
0.0047247656    0.5311221200    0.0143598980    
0.0049663541    0.4469156300    0.0124191150    
0.0052079426    0.3610241900    0.0114857090    
0.0054495312    0.2695988300    0.0091507806    
0.0056911197    0.2669760100    0.0085853696    
0.0059327082    0.1954695100    0.0073461939    
0.0061742967    0.1650605100    0.0064692314    
0.0064158853    0.1659834300    0.0064220916    
0.0066574738    0.1335570200    0.0054433780    
0.0068990623    0.1201730900    0.0052101641    
0.0071406509    0.1081098100    0.0048542736    
0.0073822394    0.0957252030    0.0044154743    
0.0076238279    0.0790082980    0.0039162959    
0.0078654164    0.0697342010    0.0037381455    
0.0081070050    0.0660807930    0.0034493893    
0.0083485935    0.0602727490    0.0031810740    
0.0085901820    0.0590561170    0.0031702985    
0.0088317705    0.0490502390    0.0028132242    
0.0090733591    0.0560668730    0.0029883744    
0.0093149476    0.0462938530    0.0026166833    
0.0095565361    0.0482166000    0.0026704705    
0.0097981247    0.0454064300    0.0025914819    
0.0100397130    0.0390662930    0.0023222500    
0.0102813020    0.0407388650    0.0024259641    
0.0105228900    0.0376520520    0.0021847936    
0.0107644790    0.0350716610    0.0021304517    
0.0110060670    0.0348115480    0.0020693317    
0.0112476560    0.0300853490    0.0019142849    
0.0114892440    0.0334853940    0.0019905000    
0.0117308330    0.0317630130    0.0019294657    
0.0119724210    0.0303188980    0.0018589709    
0.0122140100    0.0305561010    0.0018493394    
0.0124555980    0.0308491990    0.0018022294    
0.0126971870    0.0273102150    0.0017483574    
0.0129387760    0.0266512890    0.0016340954    
0.0131803640    0.0284714590    0.0017168936    
0.0134219530    0.0285075750    0.0016569691    
0.0136635410    0.0254301890    0.0015710823    
0.0139051300    0.0266919930    0.0016095877    
0.0141467180    0.0222517780    0.0014363461    
0.0143883070    0.0243976770    0.0014820533    
0.0146298950    0.0246677620    0.0014902340    
0.0148714840    0.0246651140    0.0015010710    
