# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00395.dat
q(1/A)          Column          Error           
0.0040000000    0.8277247900    0.0210923810    
0.0042415885    0.8891219500    0.0205608250    
0.0044831771    0.6770322900    0.0167028510    
0.0047247656    0.5462513300    0.0145267280    
0.0049663541    0.4790322800    0.0128256000    
0.0052079426    0.3712272900    0.0116178840    
0.0054495312    0.3275962700    0.0100620390    
0.0056911197    0.2958668200    0.0090154708    
0.0059327082    0.2227929400    0.0078233181    
0.0061742967    0.2015783000    0.0071313276    
0.0064158853    0.1752949100    0.0065833385    
0.0066574738    0.1490077400    0.0057353105    
0.0068990623    0.1429511000    0.0056683798    
0.0071406509    0.1149460600    0.0049929378    
0.0073822394    0.1080165900    0.0046787177    
0.0076238279    0.1044985700    0.0044927446    
0.0078654164    0.0885287550    0.0042013888    
0.0081070050    0.0974636980    0.0041787216    
0.0083485935    0.0920477030    0.0039213640    
0.0085901820    0.0939860070    0.0039894838    
0.0088317705    0.0826817350    0.0036433925    
0.0090733591    0.0781349600    0.0035190216    
0.0093149476    0.0865348640    0.0035686376    
0.0095565361    0.0709350420    0.0032310026    
0.0097981247    0.0704935370    0.0032209319    
0.0100397130    0.0675796080    0.0030467240    
0.0102813020    0.0589357050    0.0029106270    
0.0105228900    0.0637027790    0.0028347365    
0.0107644790    0.0660600970    0.0029166245    
0.0110060670    0.0649929460    0.0028204536    
0.0112476560    0.0597502630    0.0026910165    
0.0114892440    0.0546288120    0.0025360789    
0.0117308330    0.0542300700    0.0025148593    
0.0119724210    0.0527374990    0.0024456430    
0.0122140100    0.0553511290    0.0024828375    
0.0124555980    0.0514390050    0.0023214098    
0.0126971870    0.0547942770    0.0024703168    
0.0129387760    0.0558289440    0.0023592035    
0.0131803640    0.0531571310    0.0023401122    
0.0134219530    0.0513651020    0.0022186345    
0.0136635410    0.0532150780    0.0022670385    
0.0139051300    0.0522492870    0.0022463723    
0.0141467180    0.0528619160    0.0022083382    
0.0143883070    0.0522254920    0.0021629589    
0.0146298950    0.0519567510    0.0021573866    
0.0148714840    0.0540842900    0.0022172397    
0.0151130720    0.0504267910    0.0021177262    
0.0153546610    0.0479650390    0.0019882148    
0.0155962490    0.0466733230    0.0019811722    
0.0158378380    0.0476022030    0.0019547882    
0.0160794260    0.0463981000    0.0019299065    
0.0163210150    0.0444575740    0.0018475937    
0.0165626030    0.0500067830    0.0019970786    
0.0168041920    0.0480420250    0.0018858144    
0.0170457800    0.0444287220    0.0018244690    
0.0172873690    0.0490043460    0.0019046080    
0.0175289580    0.0457179120    0.0018287165    
0.0177705460    0.0481769610    0.0018447912    
0.0180121350    0.0477910020    0.0018167413    
0.0182537230    0.0426256820    0.0016969016    
0.0184953120    0.0423268360    0.0016863415    
0.0187369000    0.0412518680    0.0016647899    
0.0189784890    0.0456888790    0.0017062824    
0.0192200770    0.0436619680    0.0016944130    
0.0194616660    0.0469510950    0.0017121303    
0.0197032540    0.0384810710    0.0015618985    
0.0199448430    0.0430455480    0.0016519365    
0.0201864310    0.0427055170    0.0016328863    
0.0204280200    0.0418871950    0.0015854537    
0.0206696080    0.0429175610    0.0015819623    
0.0209111970    0.0423235260    0.0016054228    
0.0211527850    0.0393184200    0.0015000913    
0.0213943740    0.0410537490    0.0015363980    
0.0216359620    0.0436446800    0.0015915577    
0.0218775510    0.0398462860    0.0015136352    
0.0221191400    0.0401353240    0.0014916176    
0.0223607280    0.0403683500    0.0014859795    
0.0226023170    0.0383632090    0.0014921559    
0.0228439050    0.0405880880    0.0014674654    
0.0230854940    0.0380373030    0.0014175666    
0.0233270820    0.0401900520    0.0014540251    
0.0235686710    0.0390579160    0.0014426370    
0.0238102590    0.0384656150    0.0014017650    
0.0240518480    0.0402652020    0.0014253727    
0.0242934360    0.0389562710    0.0014224819    
0.0245350250    0.0378970010    0.0013856516    
0.0247766130    0.0382374990    0.0013833842    
0.0250182020    0.0388231980    0.0014082654    
0.0252597900    0.0401038960    0.0013970854    
0.0255013790    0.0365593030    0.0013235356    
0.0257429670    0.0373268790    0.0013399568    
0.0259845560    0.0383554860    0.0013427106    
0.0262261450    0.0385127690    0.0013532008    
0.0264677330    0.0363427840    0.0012996153    
0.0267093220    0.0377273690    0.0013142952    
0.0269509100    0.0344935650    0.0012637465    
0.0271924990    0.0377250040    0.0013118269    
0.0274340870    0.0360715690    0.0012899167    
0.0276756760    0.0361491700    0.0012701523    
0.0279172640    0.0357523280    0.0012608874    
0.0281588530    0.0368694910    0.0012646131    
0.0284004410    0.0355411050    0.0012526593    
0.0286420300    0.0347923680    0.0012157437    
0.0288836180    0.0378237600    0.0012808741    
0.0291252070    0.0378355900    0.0012549273    
0.0293667950    0.0336761290    0.0011981429    
0.0296083840    0.0356711780    0.0012185042    
0.0298499720    0.0330634420    0.0011770897    
0.0300915610    0.0358792940    0.0012220536    
0.0303331490    0.0334022940    0.0011693142    
0.0305747380    0.0359697910    0.0011976630    
0.0308163270    0.0338562670    0.0011619441    
0.0310579150    0.0340663080    0.0011712238    
0.0312995040    0.0354618600    0.0011853593    
0.0315410920    0.0352418630    0.0011760362    
0.0317826810    0.0331866470    0.0011376236    
0.0320242690    0.0329146320    0.0011223796    
0.0322658580    0.0325588410    0.0011321818    
0.0325074460    0.0329022670    0.0011187106    
0.0327490350    0.0337595600    0.0011297206    
0.0329906230    0.0333481230    0.0011109871    
0.0332322120    0.0349510940    0.0011442475    
0.0334738000    0.0317622700    0.0010762235    
0.0337153890    0.0336686070    0.0011064191    
0.0339569770    0.0326739310    0.0010915594    
0.0341985660    0.0329534710    0.0010978393    
0.0344401540    0.0321343960    0.0010699583    
0.0346817430    0.0328085680    0.0010905937    
0.0349233310    0.0317677820    0.0010684661    
0.0351649200    0.0326886400    0.0010639246    
0.0354065090    0.0321485250    0.0010610594    
0.0356480970    0.0291514540    0.0009963762    
0.0358896860    0.0299825020    0.0010218009    
0.0361312740    0.0314641440    0.0010323051    
0.0363728630    0.0314610990    0.0010294386    
0.0366144510    0.0334222510    0.0010698202    
0.0368560400    0.0311379290    0.0010172318    
0.0370976280    0.0314672230    0.0010351956    
0.0373392170    0.0291011070    0.0009860534    
0.0375808050    0.0294336270    0.0009811209    
0.0378223940    0.0287468430    0.0009696069    
0.0380639820    0.0314492420    0.0010182068    
0.0383055710    0.0306834240    0.0009862026    
0.0385471590    0.0303462980    0.0009845639    
0.0387887480    0.0298429390    0.0009801707    
0.0390303360    0.0290651450    0.0009561731    
0.0392719250    0.0296502710    0.0009645234    
0.0395135140    0.0287717440    0.0009501267    
0.0397551020    0.0289645530    0.0009719868    
0.0399966910    0.0304670430    0.0009596216    
0.0402382790    0.0298776880    0.0009573429    
0.0404798680    0.0278072210    0.0009167769    
0.0407214560    0.0283619790    0.0009350667    
0.0409630450    0.0282477510    0.0009184136    
0.0412046330    0.0287744290    0.0009325846    
0.0414462220    0.0281416610    0.0009144811    
0.0416878100    0.0294082170    0.0009337118    
0.0419293990    0.0273563740    0.0008994720    
0.0421709870    0.0282478920    0.0009107486    
0.0424125760    0.0271551680    0.0008972320    
0.0426541640    0.0275991590    0.0008907590    
0.0428957530    0.0282110000    0.0009016275    
0.0431373410    0.0290653650    0.0009141137    
