# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00159.dat
q(1/A)          Column          Error           
0.0040000000    0.8398528100    0.0213598620    
0.0042415885    0.8693341600    0.0204393680    
0.0044831771    0.6530498500    0.0164919990    
0.0047247656    0.5396095100    0.0145152850    
0.0049663541    0.4688936800    0.0127569460    
0.0052079426    0.3494806400    0.0113326860    
0.0054495312    0.2830021500    0.0094021166    
0.0056911197    0.2612754700    0.0085173369    
0.0059327082    0.1929717900    0.0073198371    
0.0061742967    0.1736491100    0.0066542483    
0.0064158853    0.1476858900    0.0060749858    
0.0066574738    0.1421258000    0.0056312294    
0.0068990623    0.1165403200    0.0051453808    
0.0071406509    0.0986413910    0.0046499997    
0.0073822394    0.0895103240    0.0042818595    
0.0076238279    0.0816052000    0.0039914408    
0.0078654164    0.0699293210    0.0037540027    
0.0081070050    0.0767782650    0.0037286822    
0.0083485935    0.0682136320    0.0033937550    
0.0085901820    0.0609324530    0.0032294136    
0.0088317705    0.0567935280    0.0030357418    
0.0090733591    0.0567061530    0.0030138980    
0.0093149476    0.0542919080    0.0028417684    
0.0095565361    0.0475983850    0.0026608306    
0.0097981247    0.0441772510    0.0025634241    
0.0100397130    0.0399826440    0.0023559999    
0.0102813020    0.0392271580    0.0023872888    
0.0105228900    0.0388861810    0.0022266162    
0.0107644790    0.0350108440    0.0021346488    
0.0110060670    0.0345147200    0.0020663422    
0.0112476560    0.0320939110    0.0019827685    
0.0114892440    0.0323669020    0.0019625317    
0.0117308330    0.0305292000    0.0018969922    
0.0119724210    0.0298035760    0.0018483393    
0.0122140100    0.0321932320    0.0019036257    
0.0124555980    0.0288010570    0.0017463206    
0.0126971870    0.0254394070    0.0016922042    
0.0129387760    0.0288181350    0.0017040521    
0.0131803640    0.0245726660    0.0015995443    
0.0134219530    0.0251828670    0.0015617751    
0.0136635410    0.0253796080    0.0015739765    
0.0139051300    0.0227440330    0.0014900112    
0.0141467180    0.0258283400    0.0015518746    
0.0143883070    0.0241742890    0.0014794424    
0.0146298950    0.0248080710    0.0014987104    
0.0148714840    0.0272859490    0.0015832914    
0.0151130720    0.0272363780    0.0015646890    
0.0153546610    0.0258221240    0.0014665981    
0.0155962490    0.0249041550    0.0014549163    
0.0158378380    0.0218249410    0.0013306902    
0.0160794260    0.0231230790    0.0013696930    
0.0163210150    0.0227385760    0.0013284018    
0.0165626030    0.0241024400    0.0013938801    
0.0168041920    0.0228942530    0.0013087773    
0.0170457800    0.0222630630    0.0012984082    
0.0172873690    0.0221460750    0.0012872145    
0.0175289580    0.0232887070    0.0013121700    
0.0177705460    0.0243465740    0.0013184409    
0.0180121350    0.0231742980    0.0012718548    
0.0182537230    0.0241698360    0.0012846123    
0.0184953120    0.0212543600    0.0012013675    
0.0187369000    0.0222050350    0.0012279412    
0.0189784890    0.0223485460    0.0011997328    
0.0192200770    0.0218655080    0.0012054845    
0.0194616660    0.0206980860    0.0011428606    
0.0197032540    0.0210805930    0.0011622107    
0.0199448430    0.0193505740    0.0011135004    
0.0201864310    0.0220863720    0.0011805662    
0.0204280200    0.0196516630    0.0010917591    
0.0206696080    0.0225727480    0.0011534136    
0.0209111970    0.0196958840    0.0011010334    
0.0211527850    0.0212870560    0.0011096645    
0.0213943740    0.0192358360    0.0010572972    
0.0216359620    0.0205309940    0.0010974278    
0.0218775510    0.0173180640    0.0010032085    
0.0221191400    0.0211791470    0.0010893378    
0.0223607280    0.0182995780    0.0010058358    
0.0226023170    0.0205309940    0.0010974278    
0.0228439050    0.0194657990    0.0010216895    
0.0230854940    0.0214650410    0.0010705789    
0.0233270820    0.0202571640    0.0010378059    
0.0235686710    0.0220270760    0.0010891688    
0.0238102590    0.0202907790    0.0010235344    
