# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00271.dat
q(1/A)          Column          Error           
0.0040000000    0.8344041900    0.0212625880    
0.0042415885    0.8919830800    0.0206768050    
0.0044831771    0.6953729400    0.0169957390    
0.0047247656    0.5343031400    0.0144248290    
0.0049663541    0.4129728800    0.0119564240    
0.0052079426    0.3471000300    0.0112792350    
0.0054495312    0.2987735900    0.0096479024    
0.0056911197    0.2727767200    0.0086913891    
0.0059327082    0.2223753400    0.0078474553    
0.0061742967    0.1703971400    0.0065830160    
0.0064158853    0.1615059700    0.0063445539    
0.0066574738    0.1330750800    0.0054418448    
0.0068990623    0.1207669500    0.0052309974    
0.0071406509    0.1007881900    0.0046941741    
0.0073822394    0.0927490800    0.0043529300    
0.0076238279    0.0876225990    0.0041305689    
0.0078654164    0.0747712840    0.0038767105    
0.0081070050    0.0720621800    0.0036076213    
0.0083485935    0.0670247100    0.0033596451    
0.0085901820    0.0606022970    0.0032164359    
0.0088317705    0.0553501720    0.0029929945    
0.0090733591    0.0557589280    0.0029847070    
0.0093149476    0.0541498390    0.0028343321    
0.0095565361    0.0494024560    0.0027072379    
0.0097981247    0.0488090330    0.0026909291    
0.0100397130    0.0458320280    0.0025191561    
0.0102813020    0.0401388480    0.0024117097    
0.0105228900    0.0363683460    0.0021505054    
0.0107644790    0.0364769630    0.0021760332    
0.0110060670    0.0366453320    0.0021263779    
0.0112476560    0.0328651560    0.0020038239    
0.0114892440    0.0341811590    0.0020141441    
0.0117308330    0.0320952210    0.0019424911    
0.0119724210    0.0276676620    0.0017785447    
0.0122140100    0.0295267980    0.0018207004    
0.0124555980    0.0272471630    0.0016963343    
0.0126971870    0.0270568760    0.0017428866    
0.0129387760    0.0280392320    0.0016786649    
0.0131803640    0.0277276850    0.0016969067    
0.0134219530    0.0244407430    0.0015365763    
0.0136635410    0.0269682890    0.0016203674    
0.0139051300    0.0265788550    0.0016086255    
0.0141467180    0.0258537530    0.0015506050    
0.0143883070    0.0274522590    0.0015744950    
0.0146298950    0.0283552940    0.0016001818    
0.0148714840    0.0236409210    0.0014718194    
0.0151130720    0.0237582620    0.0014594584    
0.0153546610    0.0280807710    0.0015273926    
0.0155962490    0.0234825920    0.0014109322    
0.0158378380    0.0251665250    0.0014270627    
0.0160794260    0.0206349320    0.0012922096    
0.0163210150    0.0261622090    0.0014230366    
0.0165626030    0.0228333810    0.0013549119    
0.0168041920    0.0243267850    0.0013473360    
0.0170457800    0.0200145360    0.0012294832    
0.0172873690    0.0203718170    0.0012329585    
0.0175289580    0.0254399340    0.0013696400    
0.0177705460    0.0232147040    0.0012857435    
0.0180121350    0.0244364250    0.0013043199    
0.0182537230    0.0202250200    0.0011735747    
0.0184953120    0.0195055520    0.0011493757    
0.0187369000    0.0194378250    0.0011473785    
0.0189784890    0.0213265180    0.0011704447    
0.0192200770    0.0210791390    0.0011820594    
0.0194616660    0.0205809850    0.0011381311    
0.0197032540    0.0205141730    0.0011449895    
0.0199448430    0.0194277530    0.0011142580    
0.0201864310    0.0190075150    0.0010937596    
0.0204280200    0.0205076580    0.0011138231    
0.0206696080    0.0203975120    0.0010949958    
0.0209111970    0.0201968410    0.0011134879    
0.0211527850    0.0206544130    0.0010916197    
0.0213943740    0.0213301030    0.0011119085    
0.0216359620    0.0190731130    0.0010563620    
0.0218775510    0.0204606690    0.0010890115    
0.0221191400    0.0200619510    0.0010588293    
0.0223607280    0.0205124760    0.0010635224    
0.0226023170    0.0198922040    0.0010788062    
0.0228439050    0.0190404700    0.0010091429    
0.0230854940    0.0207698010    0.0010517198    
0.0233270820    0.0189314530    0.0010019587    
0.0235686710    0.0204654160    0.0010484750    
0.0238102590    0.0211645990    0.0010439727    
0.0240518480    0.0180061460    0.0009570159    
0.0242934360    0.0184310170    0.0009823765    
0.0245350250    0.0177735020    0.0009527597    
0.0247766130    0.0191216710    0.0009822143    
0.0250182020    0.0176629140    0.0009537077    
0.0252597900    0.0195759470    0.0009800231    
0.0255013790    0.0188860290    0.0009551075    
0.0257429670    0.0204626990    0.0009961086    
0.0259845560    0.0198063350    0.0009687595    
0.0262261450    0.0188845420    0.0009513895    
0.0264677330    0.0174747430    0.0009048079    
0.0267093220    0.0182774250    0.0009184752    
0.0269509100    0.0193229160    0.0009496695    
0.0271924990    0.0199574030    0.0009579860    
0.0274340870    0.0180418270    0.0009159350    
0.0276756760    0.0180854730    0.0009020214    
0.0279172640    0.0189169560    0.0009208630    
0.0281588530    0.0191956690    0.0009161593    
0.0284004410    0.0179807140    0.0008945739    
0.0286420300    0.0185429360    0.0008911166    
0.0288836180    0.0180587960    0.0008886152    
0.0291252070    0.0180004940    0.0008690721    
0.0293667950    0.0176614930    0.0008711772    
0.0296083840    0.0180844130    0.0008710955    
0.0298499720    0.0185872120    0.0008861106    
0.0300915610    0.0196788620    0.0009086854    
0.0303331490    0.0188991440    0.0008830990    
0.0305747380    0.0179692280    0.0008499153    
0.0308163270    0.0196174120    0.0008880385    
0.0310579150    0.0171706040    0.0008348634    
0.0312995040    0.0180537500    0.0008491770    
0.0315410920    0.0180004940    0.0008438762    
0.0317826810    0.0183979820    0.0008504470    
0.0320242690    0.0174003350    0.0008193498    
0.0322658580    0.0197246970    0.0008847736    
0.0325074460    0.0186353050    0.0008453146    
0.0327490350    0.0180259010    0.0008288318    
0.0329906230    0.0178719790    0.0008165916    
0.0332322120    0.0181641350    0.0008282133    
0.0334738000    0.0190788090    0.0008374667    
0.0337153890    0.0188760840    0.0008317796    
0.0339569770    0.0189317660    0.0008342333    
0.0341985660    0.0185084740    0.0008260736    
0.0344401540    0.0173460760    0.0007892738    
0.0346817430    0.0180167370    0.0008114330    
0.0349233310    0.0181856520    0.0008116654    
0.0351649200    0.0193386050    0.0008216186    
0.0354065090    0.0171571500    0.0007782641    
0.0356480970    0.0178860600    0.0007836025    
0.0358896860    0.0172711140    0.0007786419    
0.0361312740    0.0181294760    0.0007867522    
0.0363728630    0.0179627650    0.0007809898    
0.0366144510    0.0175018660    0.0007772852    
0.0368560400    0.0176543310    0.0007690347    
0.0370976280    0.0173024460    0.0007707122    
0.0373392170    0.0189622670    0.0007991643    
0.0375808050    0.0174730070    0.0007589789    
0.0378223940    0.0190554680    0.0007926030    
0.0380639820    0.0182441930    0.0007786432    
0.0383055710    0.0172549120    0.0007425332    
0.0385471590    0.0186445190    0.0007748398    
0.0387887480    0.0183682930    0.0007720769    
0.0390303360    0.0201038990    0.0007984278    
0.0392719250    0.0200845030    0.0007970292    
0.0395135140    0.0175541720    0.0007451331    
0.0397551020    0.0183475710    0.0007767146    
0.0399966910    0.0181900800    0.0007444704    
0.0402382790    0.0175950620    0.0007376234    
0.0404798680    0.0177025740    0.0007344265    
0.0407214560    0.0189258990    0.0007669161    
0.0409630450    0.0173081680    0.0007218005    
0.0412046330    0.0177939810    0.0007363202    
0.0414462220    0.0178240840    0.0007307162    
0.0416878100    0.0179307640    0.0007320204    
0.0419293990    0.0181561850    0.0007357258    
0.0421709870    0.0176715980    0.0007232504    
0.0424125760    0.0191560320    0.0007566178    
0.0426541640    0.0181131990    0.0007245279    
0.0428957530    0.0175744470    0.0007145029    
0.0431373410    0.0186348590    0.0007348871    
0.0433789300    0.0174352000    0.0007059306    
0.0436205180    0.0182944960    0.0007214645    
0.0438621070    0.0174066180    0.0007053518    
0.0441036960    0.0185221100    0.0007259387    
0.0443452840    0.0171105820    0.0006922201    
0.0445868730    0.0177781880    0.0007128404    
0.0448284610    0.0177031190    0.0007025269    
0.0450700500    0.0175897360    0.0007241580    
0.0453116380    0.0183633000    0.0007416867    
0.0455532270    0.0172183240    0.0007389090    
0.0457948150    0.0177123180    0.0007484820    
0.0460364040    0.0193604220    0.0007845239    
0.0462779920    0.0177417830    0.0007627788    
0.0465195810    0.0186272320    0.0007815813    
0.0467611690    0.0169904690    0.0007494174    
0.0470027580    0.0181804630    0.0007752175    
0.0472443460    0.0188305210    0.0008051350    
0.0474859350    0.0174331970    0.0007652324    
0.0477275230    0.0199048670    0.0008243754    
0.0479691120    0.0185558770    0.0007970432    
0.0482107000    0.0181517590    0.0007960073    
0.0484522890    0.0181922750    0.0007924679    
0.0486938780    0.0190778790    0.0008172066    
0.0489354660    0.0179183540    0.0007942171    
0.0491770550    0.0175042600    0.0007940094    
0.0494186430    0.0179312620    0.0007878544    
0.0496602320    0.0182839670    0.0007733294    
0.0499018200    0.0178344770    0.0007529722    
