# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00132.dat
q(1/A)          Column          Error           
0.0040000000    0.7746414200    0.0206369360    
0.0042415885    0.8744478100    0.0206223930    
0.0044831771    0.7140189000    0.0173481430    
0.0047247656    0.5342496800    0.0145296760    
0.0049663541    0.4316849800    0.0123137690    
0.0052079426    0.3767455100    0.0118370470    
0.0054495312    0.2889374000    0.0095571998    
0.0056911197    0.2596432400    0.0085416354    
0.0059327082    0.2135593700    0.0077466126    
0.0061742967    0.1793520200    0.0068032100    
0.0064158853    0.1613497300    0.0063878968    
0.0066574738    0.1293850700    0.0054051387    
0.0068990623    0.1165635700    0.0051767697    
0.0071406509    0.1058183700    0.0048450905    
0.0073822394    0.0930752180    0.0043924911    
0.0076238279    0.0835753010    0.0040635702    
0.0078654164    0.0736263160    0.0038750693    
0.0081070050    0.0789852030    0.0038045833    
0.0083485935    0.0635665700    0.0032957731    
0.0085901820    0.0568157230    0.0031371235    
0.0088317705    0.0581339850    0.0030897864    
0.0090733591    0.0596582860    0.0031099031    
0.0093149476    0.0475691460    0.0026759735    
0.0095565361    0.0505798510    0.0027593571    
0.0097981247    0.0468164690    0.0026547184    
0.0100397130    0.0422903760    0.0024375767    
0.0102813020    0.0395522670    0.0024115443    
0.0105228900    0.0425799770    0.0023439506    
0.0107644790    0.0407009740    0.0023153975    
0.0110060670    0.0351805400    0.0020986951    
0.0112476560    0.0352075440    0.0020891833    
0.0114892440    0.0310704800    0.0019343636    
0.0117308330    0.0328053280    0.0019782357    
0.0119724210    0.0335265530    0.0019721502    
0.0122140100    0.0271126230    0.0017574503    
0.0124555980    0.0281832650    0.0017378545    
0.0126971870    0.0264291110    0.0017351562    
0.0129387760    0.0295728970    0.0017365803    
0.0131803640    0.0250791760    0.0016256415    
0.0134219530    0.0278385230    0.0016519124    
0.0136635410    0.0278584340    0.0016589456    
0.0139051300    0.0231165730    0.0015111776    
0.0141467180    0.0252899260    0.0015448281    
0.0143883070    0.0231824320    0.0014574670    
0.0146298950    0.0273057890    0.0015817819    
0.0148714840    0.0265916130    0.0015723950    
0.0151130720    0.0232885650    0.0014555353    
0.0153546610    0.0254585250    0.0014649735    
0.0155962490    0.0244297240    0.0014496374    
0.0158378380    0.0255362560    0.0014480282    
0.0160794260    0.0229908410    0.0013739656    
0.0163210150    0.0250543050    0.0014027718    
0.0165626030    0.0262688910    0.0014639080    
0.0168041920    0.0230183750    0.0013201944    
0.0170457800    0.0222244800    0.0013050664    
0.0172873690    0.0209739800    0.0012602043    
0.0175289580    0.0239431250    0.0013384614    
0.0177705460    0.0242783290    0.0013244914    
0.0180121350    0.0214046020    0.0012296622    
0.0182537230    0.0225950970    0.0012495117    
0.0184953120    0.0206167870    0.0011903108    
0.0187369000    0.0226784660    0.0012484085    
0.0189784890    0.0226175370    0.0012141730    
0.0192200770    0.0207162160    0.0011804159    
0.0194616660    0.0207556210    0.0011513147    
0.0197032540    0.0217882440    0.0011886461    
0.0199448430    0.0202319410    0.0011454081    
0.0201864310    0.0210110750    0.0011583780    
0.0204280200    0.0190902110    0.0010825065    
0.0206696080    0.0195042590    0.0010785880    
0.0209111970    0.0203689800    0.0011264071    
0.0211527850    0.0214261870    0.0011199647    
0.0213943740    0.0201731270    0.0010892465    
0.0216359620    0.0205406440    0.0011042719    
0.0218775510    0.0208788920    0.0011081365    
0.0221191400    0.0178050150    0.0010047951    
0.0223607280    0.0192472000    0.0010377395    
0.0226023170    0.0185221990    0.0010486130    
0.0228439050    0.0185061470    0.0010021641    
0.0230854940    0.0201562870    0.0010436530    
0.0233270820    0.0195324320    0.0010251868    
0.0235686710    0.0214201310    0.0010805027    
0.0238102590    0.0187584370    0.0009900324    
0.0240518480    0.0197674320    0.0010100686    
0.0242934360    0.0207207370    0.0010492353    
0.0245350250    0.0193302100    0.0010008803    
0.0247766130    0.0200681190    0.0010135931    
0.0250182020    0.0196467190    0.0010132022    
0.0252597900    0.0190670110    0.0009742787    
0.0255013790    0.0200947080    0.0009924069    
0.0257429670    0.0195332690    0.0009803467    
