# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00036.dat
q(1/A)          Column          Error           
0.0040000000    0.8149847100    0.0211345970    
0.0042415885    0.8620346800    0.0204436700    
0.0044831771    0.6702020600    0.0167812930    
0.0047247656    0.5554378400    0.0147919660    
0.0049663541    0.4243912700    0.0121903210    
0.0052079426    0.3718676000    0.0117418860    
0.0054495312    0.2789007000    0.0093751445    
0.0056911197    0.2664000700    0.0086386141    
0.0059327082    0.2098145600    0.0076664573    
0.0061742967    0.1746787300    0.0067035543    
0.0064158853    0.1522766300    0.0061960483    
0.0066574738    0.1404633100    0.0056230325    
0.0068990623    0.1244524500    0.0053407660    
0.0071406509    0.1030569700    0.0047740222    
0.0073822394    0.0971257420    0.0044800764    
0.0076238279    0.0835126390    0.0040557323    
0.0078654164    0.0713644220    0.0038091511    
0.0081070050    0.0686918290    0.0035425106    
0.0083485935    0.0625173660    0.0032633799    
0.0085901820    0.0573299480    0.0031463897    
0.0088317705    0.0584445230    0.0030932122    
0.0090733591    0.0562407320    0.0030148197    
0.0093149476    0.0502726580    0.0027466887    
0.0095565361    0.0480216440    0.0026844915    
0.0097981247    0.0438197500    0.0025643569    
0.0100397130    0.0439798220    0.0024819249    
0.0102813020    0.0376704670    0.0023498191    
0.0105228900    0.0397464850    0.0022610985    
0.0107644790    0.0389988270    0.0022629415    
0.0110060670    0.0375674270    0.0021653505    
0.0112476560    0.0312670330    0.0019657415    
0.0114892440    0.0322945550    0.0019690338    
0.0117308330    0.0346061630    0.0020286492    
0.0119724210    0.0289121130    0.0018285626    
0.0122140100    0.0287318680    0.0018063571    
0.0124555980    0.0270274360    0.0016992003    
0.0126971870    0.0271419630    0.0017556676    
0.0129387760    0.0308025930    0.0017695627    
0.0131803640    0.0280476410    0.0017164878    
0.0134219530    0.0261885470    0.0015997201    
0.0136635410    0.0281658190    0.0016654798    
0.0139051300    0.0272794820    0.0016390652    
0.0141467180    0.0253995070    0.0015457648    
0.0143883070    0.0263075090    0.0015501848    
0.0146298950    0.0257594360    0.0015339521    
0.0148714840    0.0247479190    0.0015145480    
0.0151130720    0.0258461810    0.0015309957    
0.0153546610    0.0215977340    0.0013472296    
0.0155962490    0.0241823280    0.0014400367    
0.0158378380    0.0236561160    0.0013915363    
0.0160794260    0.0261936240    0.0014642681    
0.0163210150    0.0250547710    0.0014006043    
0.0165626030    0.0210636870    0.0013088338    
0.0168041920    0.0219655890    0.0012876456    
0.0170457800    0.0225374300    0.0013121799    
0.0172873690    0.0221920380    0.0012942659    
0.0175289580    0.0237941560    0.0013322170    
0.0177705460    0.0225461620    0.0012743844    
0.0180121350    0.0219014910    0.0012419196    
0.0182537230    0.0229382070    0.0012570060    
0.0184953120    0.0227450340    0.0012482959    
0.0187369000    0.0197991410    0.0011646553    
0.0189784890    0.0221574090    0.0011998910    
0.0192200770    0.0196460890    0.0011477368    
0.0194616660    0.0209458040    0.0011547796    
0.0197032540    0.0210741140    0.0011671872    
0.0199448430    0.0203630240    0.0011473264    
0.0201864310    0.0202454880    0.0011353106    
0.0204280200    0.0179906330    0.0010492350    
0.0206696080    0.0202166590    0.0010964023    
0.0209111970    0.0208645760    0.0011382559    
0.0211527850    0.0184416450    0.0010374236    
0.0213943740    0.0208140320    0.0011046941    
0.0216359620    0.0189972950    0.0010603256    
0.0218775510    0.0197000420    0.0010747254    
0.0221191400    0.0198977570    0.0010605540    
0.0223607280    0.0190200770    0.0010299949    
0.0226023170    0.0211278320    0.0011182035    
0.0228439050    0.0206127240    0.0010560218    
0.0230854940    0.0181004660    0.0009874614    
0.0233270820    0.0194181140    0.0010205934    
0.0235686710    0.0189085220    0.0010136032    
0.0238102590    0.0204191200    0.0010313213    
0.0240518480    0.0189342480    0.0009870159    
0.0242934360    0.0191203820    0.0010063359    
0.0245350250    0.0178752700    0.0009609804    
0.0247766130    0.0192402510    0.0009909233    
0.0250182020    0.0187001640    0.0009869569    
0.0252597900    0.0201492390    0.0009999899    
0.0255013790    0.0193482550    0.0009722864    
0.0257429670    0.0193254420    0.0009736017    
0.0259845560    0.0198431640    0.0009752383    
0.0262261450    0.0194418390    0.0009708791    
0.0264677330    0.0194771990    0.0009607394    
0.0267093220    0.0205892800    0.0009804419    
0.0269509100    0.0195458880    0.0009606280    
0.0271924990    0.0196295110    0.0009555497    
0.0274340870    0.0196611000    0.0009616558    
0.0276756760    0.0184761970    0.0009169583    
0.0279172640    0.0220372700    0.0009996309    
0.0281588530    0.0185325630    0.0009053750    
0.0284004410    0.0188635020    0.0009215424    
0.0286420300    0.0189735000    0.0009065889    
0.0288836180    0.0186652550    0.0009086104    
0.0291252070    0.0193117340    0.0009053481    
0.0293667950    0.0196909440    0.0009251612    
0.0296083840    0.0191419610    0.0009013597    
0.0298499720    0.0212373680    0.0009526262    
0.0300915610    0.0185477530    0.0008872594    
0.0303331490    0.0185328560    0.0008795304    
0.0305747380    0.0191118400    0.0008815634    
0.0308163270    0.0182985700    0.0008626029    
0.0310579150    0.0174508620    0.0008464911    
0.0312995040    0.0193933560    0.0008851816    
0.0315410920    0.0190485850    0.0008730905    
0.0317826810    0.0180535630    0.0008472957    
0.0320242690    0.0182255520    0.0008433780    
0.0322658580    0.0175034300    0.0008382623    
0.0325074460    0.0188503420    0.0008550689    
0.0327490350    0.0179255100    0.0008312756    
0.0329906230    0.0187952970    0.0008422374    
0.0332322120    0.0186029300    0.0008429792    
0.0334738000    0.0175884580    0.0008087182    
0.0337153890    0.0177591810    0.0008114377    
0.0339569770    0.0189271150    0.0008389296    
0.0341985660    0.0192068810    0.0008463563    
0.0344401540    0.0186723930    0.0008236039    
0.0346817430    0.0182246360    0.0008207963    
0.0349233310    0.0182855670    0.0008185744    
0.0351649200    0.0167369550    0.0007687538    
0.0354065090    0.0186049860    0.0008150992    
0.0356480970    0.0191689700    0.0008158855    
0.0358896860    0.0183226240    0.0008066086    
0.0361312740    0.0188912540    0.0008077317    
0.0363728630    0.0190974360    0.0008099117    
0.0366144510    0.0179482560    0.0007916636    
0.0368560400    0.0169092340    0.0007569613    
0.0370976280    0.0169117540    0.0007663447    
0.0373392170    0.0184315500    0.0007924343    
0.0375808050    0.0185416900    0.0007863428    
0.0378223940    0.0181081610    0.0007770956    
0.0380639820    0.0182530270    0.0007833123    
0.0383055710    0.0196519340    0.0007969912    
0.0385471590    0.0176870410    0.0007590236    
0.0387887480    0.0172671570    0.0007528838    
0.0390303360    0.0192773910    0.0007863412    
0.0392719250    0.0180446810    0.0007598181    
0.0395135140    0.0170208690    0.0007379483    
0.0397551020    0.0177277790    0.0007678753    
0.0399966910    0.0177219240    0.0007390553    
0.0402382790    0.0177668160    0.0007454791    
0.0404798680    0.0196019890    0.0007772694    
0.0407214560    0.0180126070    0.0007524875    
0.0409630450    0.0184213460    0.0007489342    
0.0412046330    0.0171979710    0.0007280482    
0.0414462220    0.0166661650    0.0007106477    
0.0416878100    0.0176842290    0.0007311529    
0.0419293990    0.0192100930    0.0007611316    
0.0421709870    0.0193726270    0.0007616165    
0.0424125760    0.0173819350    0.0007248768    
0.0426541640    0.0175013760    0.0007162836    
0.0428957530    0.0178066270    0.0007233448    
0.0431373410    0.0185567360    0.0007375640    
0.0433789300    0.0186483130    0.0007342766    
0.0436205180    0.0177573180    0.0007148827    
0.0438621070    0.0172316200    0.0007058346    
0.0441036960    0.0178148790    0.0007160404    
0.0443452840    0.0191493050    0.0007365117    
0.0445868730    0.0187350490    0.0007359823    
0.0448284610    0.0188944220    0.0007299552    
0.0450700500    0.0183958510    0.0007448262    
0.0453116380    0.0185448970    0.0007496330    
0.0455532270    0.0195019190    0.0007909073    
0.0457948150    0.0186845630    0.0007731727    
0.0460364040    0.0169790810    0.0007389197    
0.0462779920    0.0190412140    0.0007947649    
0.0465195810    0.0172498800    0.0007564573    
0.0467611690    0.0192261720    0.0008017868    
0.0470027580    0.0185239990    0.0007870093    
0.0472443460    0.0183513650    0.0007993980    
0.0474859350    0.0185177800    0.0007932145    
0.0477275230    0.0185113570    0.0007995688    
0.0479691120    0.0201206070    0.0008347434    
0.0482107000    0.0191733470    0.0008228071    
0.0484522890    0.0171800420    0.0007745361    
0.0486938780    0.0187668850    0.0008151814    
0.0489354660    0.0187304760    0.0008166876    
0.0491770550    0.0190906850    0.0008339805    
0.0494186430    0.0184533170    0.0008038391    
0.0496602320    0.0193220940    0.0007995540    
0.0499018200    0.0171077110    0.0007417133    
0.0501434090    0.0190797100    0.0007706222    
0.0503849970    0.0190458720    0.0007624451    
0.0506265860    0.0181112650    0.0007381601    
0.0508681740    0.0188340200    0.0007491771    
0.0511097630    0.0191594550    0.0007520744    
0.0513513510    0.0186951080    0.0007293656    
0.0515929400    0.0183943040    0.0007351843    
0.0518345280    0.0173292550    0.0007022169    
0.0520761170    0.0177294690    0.0007184343    
0.0523177050    0.0184152560    0.0007103839    
0.0525592940    0.0176422630    0.0007085303    
0.0528008830    0.0185711110    0.0007080170    
0.0530424710    0.0176588210    0.0006926359    
0.0532840600    0.0184650390    0.0007044852    
0.0535256480    0.0187606940    0.0007101028    
0.0537672370    0.0182874880    0.0006951860    
0.0540088250    0.0192402510    0.0007145650    
0.0542504140    0.0187880860    0.0007091106    
0.0544920020    0.0176847970    0.0006822059    
0.0547335910    0.0175078910    0.0006738790    
0.0549751790    0.0176736800    0.0006742929    
0.0552167680    0.0179160500    0.0006795945    
0.0554583560    0.0179504900    0.0006727231    
0.0556999450    0.0182193450    0.0006757181    
0.0559415330    0.0169770060    0.0006568601    
0.0561831220    0.0180116750    0.0006698614    
0.0564247100    0.0170634860    0.0006500670    
0.0566662990    0.0181590620    0.0006679919    
0.0569078870    0.0174424540    0.0006611545    
0.0571494760    0.0173727420    0.0006533692    
0.0573910650    0.0187536320    0.0006684948    
0.0576326530    0.0180737890    0.0006612853    
0.0578742420    0.0186313420    0.0006701228    
0.0581158300    0.0181635330    0.0006554201    
0.0583574190    0.0168704070    0.0006304767    
0.0585990070    0.0177766320    0.0006508487    
0.0588405960    0.0191340480    0.0006739681    
0.0590821840    0.0185473610    0.0006573938    
0.0593237730    0.0179010050    0.0006476356    
0.0595653610    0.0182239440    0.0006558941    
0.0598069500    0.0185244780    0.0006469028    
0.0600485380    0.0183604490    0.0006475231    
0.0602901270    0.0180277260    0.0006422111    
0.0605317150    0.0178109000    0.0006348900    
0.0607733040    0.0176973000    0.0006300406    
0.0610148920    0.0177522460    0.0006344135    
0.0612564810    0.0194365680    0.0006608631    
0.0614980690    0.0176743990    0.0006241047    
0.0617396580    0.0188970000    0.0006599118    
0.0619812470    0.0187935070    0.0006575016    
0.0622228350    0.0182384900    0.0006436223    
0.0624644240    0.0187629860    0.0006481566    
0.0627060120    0.0185899670    0.0006503806    
0.0629476010    0.0186204580    0.0006550654    
0.0631891890    0.0184761970    0.0006483874    
0.0634307780    0.0187844950    0.0006508442    
0.0636723660    0.0171527310    0.0006213779    
0.0639139550    0.0175851500    0.0006280411    
0.0641555430    0.0173932050    0.0006180406    
0.0643971320    0.0173971840    0.0006241205    
0.0646387200    0.0190164470    0.0006406804    
0.0648803090    0.0190402890    0.0006466421    
0.0651218970    0.0185178940    0.0006253048    
0.0653634860    0.0177508580    0.0006168849    
0.0656050740    0.0186632340    0.0006309325    
0.0658466630    0.0183278580    0.0006220881    
0.0660882520    0.0189715510    0.0006313337    
0.0663298400    0.0177912960    0.0006124017    
0.0665714290    0.0178858760    0.0006109699    
0.0668130170    0.0184253040    0.0006221783    
0.0670546060    0.0199987990    0.0006444523    
0.0672961940    0.0171371360    0.0005941233    
0.0675377830    0.0178749370    0.0006018804    
0.0677793710    0.0180873050    0.0006093768    
0.0680209600    0.0176158890    0.0005941692    
0.0682625480    0.0173227760    0.0005896741    
0.0685041370    0.0164552010    0.0005728966    
0.0687457250    0.0184678360    0.0006152528    
0.0689873140    0.0189482880    0.0006137952    
0.0692289020    0.0188091080    0.0006115369    
0.0694704910    0.0170921130    0.0005824976    
0.0697120790    0.0177742080    0.0005921447    
0.0699536680    0.0184007100    0.0006053389    
0.0701952560    0.0181927420    0.0006014335    
0.0704368450    0.0174678730    0.0005911979    
0.0706784340    0.0185413660    0.0006149783    
0.0709200220    0.0188584200    0.0006147669    
0.0711616110    0.0190085670    0.0006167194    
0.0714031990    0.0173023140    0.0005931157    
0.0716447880    0.0174713920    0.0005989116    
0.0718863760    0.0172404170    0.0005868706    
0.0721279650    0.0186634660    0.0006048864    
0.0723695530    0.0186370150    0.0006011940    
0.0726111420    0.0185550920    0.0006035972    
0.0728527300    0.0178882440    0.0005840719    
0.0730943190    0.0179611630    0.0005892866    
0.0733359070    0.0169794710    0.0005694732    
0.0735774960    0.0178981430    0.0005869032    
0.0738190840    0.0181077130    0.0005841198    
0.0740606730    0.0186246100    0.0005937309    
0.0743022610    0.0187663530    0.0005964338    
0.0745438500    0.0176967990    0.0005765929    
0.0747854380    0.0174823320    0.0005672017    
0.0750270270    0.0180107880    0.0005803895    
0.0752686160    0.0181332090    0.0005751505    
