# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00496.dat
q(1/A)          Column          Error           
0.0040000000    0.8465970600    0.0212247050    
0.0042415885    0.8298763200    0.0197645630    
0.0044831771    0.6882215000    0.0167560130    
0.0047247656    0.5304700800    0.0142436950    
0.0049663541    0.4205344800    0.0119568490    
0.0052079426    0.3491622100    0.0112109230    
0.0054495312    0.2967878700    0.0095292844    
0.0056911197    0.2621796200    0.0084442370    
0.0059327082    0.2115931000    0.0075859800    
0.0061742967    0.1735893700    0.0065846202    
0.0064158853    0.1458850100    0.0059756828    
0.0066574738    0.1344068800    0.0054198085    
0.0068990623    0.1139309400    0.0050350838    
0.0071406509    0.1058538100    0.0047674156    
0.0073822394    0.0957024280    0.0043819131    
0.0076238279    0.0808899940    0.0039330061    
0.0078654164    0.0718528680    0.0037661136    
0.0081070050    0.0748510280    0.0036436910    
0.0083485935    0.0633434140    0.0032366972    
0.0085901820    0.0658876630    0.0033235929    
0.0088317705    0.0537230160    0.0029221468    
0.0090733591    0.0583690670    0.0030262951    
0.0093149476    0.0536170530    0.0027949821    
0.0095565361    0.0498288920    0.0026944379    
0.0097981247    0.0485176050    0.0026587484    
0.0100397130    0.0392997460    0.0023117498    
0.0102813020    0.0411276410    0.0024192730    
0.0105228900    0.0449583990    0.0023695157    
0.0107644790    0.0395207220    0.0022446262    
0.0110060670    0.0357466260    0.0020812490    
0.0112476560    0.0350362080    0.0020503390    
0.0114892440    0.0353173200    0.0020289270    
0.0117308330    0.0382169950    0.0021005960    
0.0119724210    0.0322247690    0.0019021680    
0.0122140100    0.0345108590    0.0019506691    
0.0124555980    0.0316338640    0.0018113498    
0.0126971870    0.0275645840    0.0017433374    
0.0129387760    0.0290175040    0.0016923352    
0.0131803640    0.0306986770    0.0017694423    
0.0134219530    0.0255209580    0.0015560403    
0.0136635410    0.0287800100    0.0016588522    
0.0139051300    0.0300230000    0.0016942959    
0.0141467180    0.0298660210    0.0016515947    
0.0143883070    0.0276700480    0.0015665080    
0.0146298950    0.0275813620    0.0015639956    
0.0148714840    0.0253772530    0.0015111934    
0.0151130720    0.0271187910    0.0015452365    
0.0153546610    0.0277409970    0.0015044668    
0.0155962490    0.0280573710    0.0015283824    
0.0158378380    0.0285304180    0.0015057779    
0.0160794260    0.0261462610    0.0014414900    
0.0163210150    0.0256176000    0.0013954796    
0.0165626030    0.0265302900    0.0014473460    
0.0168041920    0.0249903490    0.0013533033    
0.0170457800    0.0252190880    0.0013676971    
0.0172873690    0.0241109230    0.0013292782    
0.0175289580    0.0247670230    0.0013392472    
0.0177705460    0.0285335970    0.0014126236    
0.0180121350    0.0255029380    0.0013204921    
0.0182537230    0.0245442280    0.0012811983    
0.0184953120    0.0248764380    0.0012863300    
0.0187369000    0.0239452340    0.0012620247    
0.0189784890    0.0222693420    0.0011852775    
0.0192200770    0.0211572840    0.0011735950    
0.0194616660    0.0230556860    0.0011937782    
0.0197032540    0.0224061900    0.0011858613    
0.0199448430    0.0225944770    0.0011908335    
0.0201864310    0.0218194560    0.0011613325    
0.0204280200    0.0235267740    0.0011822649    
0.0206696080    0.0230918400    0.0011545920    
0.0209111970    0.0223672340    0.0011612489    
0.0211527850    0.0209077370    0.0010884133    
0.0213943740    0.0233388690    0.0011526246    
0.0216359620    0.0221215490    0.0011274185    
