# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00448.dat
q(1/A)          Column          Error           
0.0040000000    0.8457877000    0.0211513030    
0.0042415885    0.8642398400    0.0201094800    
0.0044831771    0.7295425800    0.0172002620    
0.0047247656    0.5900413900    0.0149774070    
0.0049663541    0.4900114600    0.0128683310    
0.0052079426    0.3939572900    0.0118728640    
0.0054495312    0.3509833800    0.0103319820    
0.0056911197    0.3290173500    0.0094313424    
0.0059327082    0.2625109700    0.0084243779    
0.0061742967    0.2244466300    0.0074649839    
0.0064158853    0.1978159400    0.0069377078    
0.0066574738    0.1881354400    0.0063931023    
0.0068990623    0.1665608900    0.0060698161    
0.0071406509    0.1538867200    0.0057310410    
0.0073822394    0.1523716800    0.0055126140    
0.0076238279    0.1269805600    0.0049130252    
0.0078654164    0.1351973800    0.0051506099    
0.0081070050    0.1251843400    0.0046980845    
0.0083485935    0.1116294500    0.0042839452    
0.0085901820    0.1076590100    0.0042357872    
0.0088317705    0.1126521600    0.0042188567    
0.0090733591    0.1052809800    0.0040522667    
0.0093149476    0.0964574290    0.0037376494    
0.0095565361    0.1038438100    0.0038781181    
0.0097981247    0.0919676690    0.0036496256    
0.0100397130    0.1020575600    0.0037142549    
0.0102813020    0.0881313320    0.0035309073    
0.0105228900    0.0938504710    0.0034133086    
0.0107644790    0.0903564240    0.0033838747    
0.0110060670    0.0882924030    0.0032611543    
0.0112476560    0.0871882460    0.0032247738    
0.0114892440    0.0845812890    0.0031304939    
0.0117308330    0.0820617760    0.0030689364    
0.0119724210    0.0872812570    0.0031211714    
0.0122140100    0.0863662330    0.0030766697    
0.0124555980    0.0804180120    0.0028794267    
0.0126971870    0.0839549930    0.0030334172    
0.0129387760    0.0843757220    0.0028771883    
0.0131803640    0.0818150170    0.0028800250    
0.0134219530    0.0821427390    0.0027833005    
0.0136635410    0.0829745700    0.0028082637    
0.0139051300    0.0826894340    0.0028034344    
0.0141467180    0.0796224490    0.0026886591    
0.0143883070    0.0794303440    0.0026462084    
0.0146298950    0.0802237660    0.0026593919    
0.0148714840    0.0793460750    0.0026641805    
0.0151130720    0.0765832850    0.0025889876    
0.0153546610    0.0797265550    0.0025428822    
0.0155962490    0.0768845570    0.0025225005    
0.0158378380    0.0752067750    0.0024374656    
0.0160794260    0.0807366850    0.0025254889    
0.0163210150    0.0745060910    0.0023727573    
0.0165626030    0.0771547300    0.0024608537    
0.0168041920    0.0788955890    0.0023973889    
0.0170457800    0.0749118460    0.0023501936    
0.0172873690    0.0754716810    0.0023447910    
0.0175289580    0.0780339000    0.0023701109    
0.0177705460    0.0781392070    0.0023306971    
0.0180121350    0.0699363690    0.0021801953    
0.0182537230    0.0741249670    0.0022198676    
0.0184953120    0.0743171810    0.0022166957    
0.0187369000    0.0727964550    0.0021938987    
0.0189784890    0.0727439700    0.0021358365    
0.0192200770    0.0709240360    0.0021423389    
0.0194616660    0.0717659420    0.0020998920    
0.0197032540    0.0677541580    0.0020559902    
0.0199448430    0.0706240390    0.0020990817    
0.0201864310    0.0756368790    0.0021557807    
0.0204280200    0.0734082120    0.0020821359    
0.0206696080    0.0733391260    0.0020514942    
0.0209111970    0.0710171190    0.0020630221    
0.0211527850    0.0707418850    0.0019960978    
0.0213943740    0.0728816410    0.0020307675    
0.0216359620    0.0722522970    0.0020314512    
0.0218775510    0.0668270320    0.0019445863    
0.0221191400    0.0718491520    0.0019798339    
0.0223607280    0.0699802760    0.0019409036    
0.0226023170    0.0682541460    0.0019744452    
0.0228439050    0.0687654980    0.0018948625    
0.0230854940    0.0730987920    0.0019494744    
0.0233270820    0.0708722670    0.0019154667    
0.0235686710    0.0663350830    0.0018650824    
0.0238102590    0.0667610940    0.0018319955    
0.0240518480    0.0686747100    0.0018466549    
0.0242934360    0.0701833860    0.0018940832    
0.0245350250    0.0674603680    0.0018340020    
0.0247766130    0.0704335890    0.0018625666    
0.0250182020    0.0683195230    0.0018532547    
0.0252597900    0.0691151650    0.0018194503    
0.0255013790    0.0676663780    0.0017862695    
0.0257429670    0.0698231820    0.0018180408    
0.0259845560    0.0667962660    0.0017577965    
0.0262261450    0.0634493360    0.0017230474    
0.0264677330    0.0668661740    0.0017487704    
0.0267093220    0.0683988410    0.0017555486    
0.0269509100    0.0646564520    0.0017164086    
0.0271924990    0.0647795280    0.0017053150    
0.0274340870    0.0659586200    0.0017303691    
0.0276756760    0.0671095490    0.0017168116    
0.0279172640    0.0646800540    0.0016824151    
0.0281588530    0.0674028110    0.0016962386    
0.0284004410    0.0642615030    0.0016709628    
0.0286420300    0.0638809110    0.0016342159    
0.0288836180    0.0620669330    0.0016277139    
0.0291252070    0.0617301800    0.0015901603    
0.0293667950    0.0636397290    0.0016339378    
0.0296083840    0.0640650300    0.0016199539    
0.0298499720    0.0623548890    0.0016035947    
0.0300915610    0.0672191270    0.0016593522    
0.0303331490    0.0617958280    0.0015777801    
0.0305747380    0.0634583920    0.0015780983    
0.0308163270    0.0611822100    0.0015495375    
0.0310579150    0.0623745020    0.0015721889    
0.0312995040    0.0633635510    0.0015718563    
0.0315410920    0.0634552770    0.0015654852    
0.0317826810    0.0622489920    0.0015456348    
0.0320242690    0.0629759150    0.0015401264    
0.0322658580    0.0643547670    0.0015790501    
0.0325074460    0.0613156410    0.0015150059    
0.0327490350    0.0597500850    0.0014909592    
0.0329906230    0.0636701250    0.0015228776    
0.0332322120    0.0588382420    0.0014727982    
0.0334738000    0.0631616850    0.0015055576    
0.0337153890    0.0611868270    0.0014796530    
0.0339569770    0.0611878820    0.0014818465    
0.0341985660    0.0614408990    0.0014871021    
0.0344401540    0.0556751970    0.0013971290    
0.0346817430    0.0611501010    0.0014770383    
0.0349233310    0.0615363230    0.0014752204    
0.0351649200    0.0590569600    0.0014186387    
0.0354065090    0.0608290090    0.0014478994    
0.0356480970    0.0598906000    0.0014167603    
0.0358896860    0.0589784360    0.0014216832    
0.0361312740    0.0582291940    0.0013931386    
0.0363728630    0.0571494340    0.0013763957    
0.0366144510    0.0584699890    0.0014037290    
0.0368560400    0.0578529660    0.0013755035    
0.0370976280    0.0579802680    0.0013939820    
0.0373392170    0.0571135070    0.0013703734    
0.0375808050    0.0579002050    0.0013651002    
0.0378223940    0.0567093730    0.0013509892    
0.0380639820    0.0551840770    0.0013380170    
0.0383055710    0.0552140240    0.0013123896    
0.0385471590    0.0556420390    0.0013225631    
0.0387887480    0.0545560180    0.0013146983    
0.0390303360    0.0572999980    0.0013318380    
0.0392719250    0.0558577040    0.0013132996    
0.0395135140    0.0564135020    0.0013198172    
0.0397551020    0.0548263580    0.0013266167    
0.0399966910    0.0563374780    0.0012945160    
0.0402382790    0.0566630520    0.0013078798    
0.0404798680    0.0558318090    0.0012886933    
0.0407214560    0.0553983890    0.0012964231    
0.0409630450    0.0548342660    0.0012693933    
0.0412046330    0.0555641020    0.0012856000    
0.0414462220    0.0561206100    0.0012811055    
0.0416878100    0.0540313310    0.0012555244    
0.0419293990    0.0552117850    0.0012676464    
0.0421709870    0.0526221500    0.0012331435    
0.0424125760    0.0524850780    0.0012374289    
0.0426541640    0.0517470970    0.0012099826    
0.0428957530    0.0553841750    0.0012532409    
0.0431373410    0.0522280700    0.0012155928    
0.0433789300    0.0507559480    0.0011900648    
0.0436205180    0.0504130830    0.0011833275    
0.0438621070    0.0501141740    0.0011825171    
0.0441036960    0.0508852720    0.0011888563    
0.0443452840    0.0522446010    0.0011951188    
0.0445868730    0.0513419160    0.0011969146    
0.0448284610    0.0510854810    0.0011791399    
0.0450700500    0.0503221800    0.0012102134    
0.0453116380    0.0486047180    0.0011922379    
0.0455532270    0.0515421370    0.0012631511    
0.0457948150    0.0493116380    0.0012339483    
0.0460364040    0.0501839330    0.0012479859    
0.0462779920    0.0493035130    0.0012563698    
0.0465195810    0.0500718790    0.0012661219    
0.0467611690    0.0519547500    0.0012948287    
0.0470027580    0.0504703290    0.0012761971    
0.0472443460    0.0504443880    0.0013020346    
0.0474859350    0.0494502130    0.0012734078    
0.0477275230    0.0505964030    0.0012986250    
0.0479691120    0.0490977000    0.0012810033    
0.0482107000    0.0491402980    0.0012940622    
0.0484522890    0.0485621060    0.0012792798    
0.0486938780    0.0491758110    0.0012963466    
0.0489354660    0.0486632070    0.0012932101    
0.0491770550    0.0479248200    0.0012981132    
0.0494186430    0.0485956200    0.0012814973    
0.0496602320    0.0492060380    0.0012534791    
0.0499018200    0.0487873480    0.0012304981    
0.0501434090    0.0469810220    0.0011879662    
0.0503849970    0.0473670930    0.0011812279    
0.0506265860    0.0475889000    0.0011754826    
0.0508681740    0.0466787150    0.0011586696    
0.0511097630    0.0454721770    0.0011382281    
0.0513513510    0.0478942630    0.0011468596    
0.0515929400    0.0461960170    0.0011445743    
0.0518345280    0.0460542880    0.0011246141    
0.0520761170    0.0462469050    0.0011399026    
0.0523177050    0.0454101780    0.0010958927    
0.0525592940    0.0458895140    0.0011226005    
0.0528008830    0.0434790650    0.0010642705    
