# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00307.dat
q(1/A)          Column          Error           
0.0040000000    0.8154518100    0.0210408530    
0.0042415885    0.8548754700    0.0202624920    
0.0044831771    0.6709651800    0.0167115780    
0.0047247656    0.5205495200    0.0142522730    
0.0049663541    0.4325339000    0.0122486130    
0.0052079426    0.3496344600    0.0113317180    
0.0054495312    0.2719032300    0.0092130895    
0.0056911197    0.2699955000    0.0086556584    
0.0059327082    0.2000686100    0.0074509444    
0.0061742967    0.1704850300    0.0065913319    
0.0064158853    0.1455977800    0.0060300439    
0.0066574738    0.1351265800    0.0054891423    
0.0068990623    0.1112473300    0.0050256421    
0.0071406509    0.1060295000    0.0048195227    
0.0073822394    0.0925262160    0.0043520671    
0.0076238279    0.0860428560    0.0040972789    
0.0078654164    0.0783455110    0.0039722751    
0.0081070050    0.0702164450    0.0035646999    
0.0083485935    0.0642908930    0.0032937222    
0.0085901820    0.0624347260    0.0032679829    
0.0088317705    0.0587048590    0.0030854589    
0.0090733591    0.0521890270    0.0028904829    
0.0093149476    0.0515829760    0.0027691192    
0.0095565361    0.0500964350    0.0027289267    
0.0097981247    0.0419204590    0.0024963270    
0.0100397130    0.0362121410    0.0022414752    
0.0102813020    0.0371704410    0.0023231526    
0.0105228900    0.0358044040    0.0021359117    
0.0107644790    0.0390217040    0.0022529191    
0.0110060670    0.0321446110    0.0019935242    
0.0112476560    0.0309725210    0.0019472257    
0.0114892440    0.0340120600    0.0020111753    
0.0117308330    0.0280367260    0.0018173510    
0.0119724210    0.0325347930    0.0019305848    
0.0122140100    0.0268863050    0.0017391305    
0.0124555980    0.0282543590    0.0017291387    
0.0126971870    0.0268863050    0.0017391305    
0.0129387760    0.0272900170    0.0016577505    
0.0131803640    0.0265347580    0.0016616710    
0.0134219530    0.0259418700    0.0015846520    
0.0136635410    0.0258518790    0.0015880683    
0.0139051300    0.0270225300    0.0016236265    
0.0141467180    0.0244147730    0.0015083497    
0.0143883070    0.0251548600    0.0015086883    
0.0146298950    0.0254263160    0.0015168068    
0.0148714840    0.0269938370    0.0015743126    
0.0151130720    0.0256925630    0.0015192331    
0.0153546610    0.0232257180    0.0013904874    
0.0155962490    0.0238696030    0.0014239411    
0.0158378380    0.0237576290    0.0013879355    
0.0160794260    0.0235143770    0.0013808118    
0.0163210150    0.0239656280    0.0013633569    
0.0165626030    0.0207041610    0.0012914901    
0.0168041920    0.0216839170    0.0012733234    
0.0170457800    0.0217953950    0.0012843060    
0.0172873690    0.0198893860    0.0012194965    
0.0175289580    0.0244566800    0.0013442607    
0.0177705460    0.0247598280    0.0013291772    
0.0180121350    0.0201604870    0.0011859110    
0.0182537230    0.0206068710    0.0011857922    
0.0184953120    0.0216485620    0.0012120868    
0.0187369000    0.0194090560    0.0011476815    
0.0189784890    0.0203395600    0.0011441896    
0.0192200770    0.0206565950    0.0011713281    
0.0194616660    0.0212530330    0.0011577265    
0.0197032540    0.0183141860    0.0010829405    
0.0199448430    0.0200431480    0.0011329057    
0.0201864310    0.0196133330    0.0011121701    
0.0204280200    0.0195790450    0.0010894072    
0.0206696080    0.0197906300    0.0010796674    
0.0209111970    0.0215292160    0.0011507850    
0.0211527850    0.0187882280    0.0010421834    
0.0213943740    0.0187594570    0.0010438041    
0.0216359620    0.0202253340    0.0010888954    
0.0218775510    0.0183529050    0.0010324316    
0.0221191400    0.0183664480    0.0010141175    
0.0223607280    0.0211062520    0.0010798898    
0.0226023170    0.0192873470    0.0010633459    
0.0228439050    0.0207401190    0.0010542795    
0.0230854940    0.0211317530    0.0010619106    
0.0233270820    0.0206698790    0.0010480045    
0.0235686710    0.0164698500    0.0009415187    
0.0238102590    0.0180596310    0.0009653279    
0.0240518480    0.0200810460    0.0010116685    
0.0242934360    0.0186254850    0.0009885381    
0.0245350250    0.0192933540    0.0009936583    
0.0247766130    0.0207778720    0.0010248969    
0.0250182020    0.0181112300    0.0009667060    
0.0252597900    0.0188779010    0.0009633589    
0.0255013790    0.0198919940    0.0009811997    
0.0257429670    0.0182688380    0.0009421434    
0.0259845560    0.0209856640    0.0009981863    
