# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00558.dat
q(1/A)          Column          Error           
0.0040000000    0.7992332000    0.0204931590    
0.0042415885    0.8074183400    0.0193730810    
0.0044831771    0.6357083000    0.0160031100    
0.0047247656    0.4800292600    0.0134646460    
0.0049663541    0.4344141000    0.0120763800    
0.0052079426    0.3487082500    0.0111333980    
0.0054495312    0.2731370300    0.0090844023    
0.0056911197    0.2656170300    0.0084461301    
0.0059327082    0.1818227800    0.0069880171    
0.0061742967    0.1728996300    0.0065303291    
0.0064158853    0.1406776500    0.0058312764    
0.0066574738    0.1240943300    0.0051750915    
0.0068990623    0.1136056700    0.0049963715    
0.0071406509    0.0935052230    0.0044526297    
0.0073822394    0.1000538200    0.0044523366    
0.0076238279    0.0812008580    0.0039158531    
0.0078654164    0.0717345310    0.0037394209    
0.0081070050    0.0789949970    0.0037197291    
0.0083485935    0.0622250700    0.0031878869    
0.0085901820    0.0607596610    0.0031716285    
0.0088317705    0.0561906990    0.0029697707    
0.0090733591    0.0467933870    0.0026926568    
0.0093149476    0.0464724290    0.0025857951    
0.0095565361    0.0456091640    0.0025616659    
0.0097981247    0.0453214090    0.0025535721    
0.0100397130    0.0382714120    0.0022670028    
0.0102813020    0.0379435050    0.0023091682    
0.0105228900    0.0373670390    0.0021466803    
0.0107644790    0.0357535560    0.0021215832    
0.0110060670    0.0396076210    0.0021770317    
0.0112476560    0.0308067090    0.0019105510    
0.0114892440    0.0308473340    0.0018843008    
0.0117308330    0.0321525470    0.0019146563    
0.0119724210    0.0306023460    0.0018420448    
0.0122140100    0.0308131140    0.0018316495    
0.0124555980    0.0294973240    0.0017381465    
0.0126971870    0.0283088680    0.0017556415    
0.0129387760    0.0257308650    0.0015836252    
0.0131803640    0.0268907030    0.0016456843    
0.0134219530    0.0277315500    0.0016118636    
0.0136635410    0.0230383830    0.0014748813    
0.0139051300    0.0255877120    0.0015543428    
0.0141467180    0.0254341040    0.0015145789    
0.0143883070    0.0239086850    0.0014470195    
0.0146298950    0.0251347720    0.0014836587    
0.0148714840    0.0255044010    0.0015054772    
0.0151130720    0.0247800510    0.0014678435    
0.0153546610    0.0240102750    0.0013908779    
0.0155962490    0.0276244780    0.0015070388    
0.0158378380    0.0209537940    0.0012823514    
0.0160794260    0.0234651110    0.0013570224    
0.0163210150    0.0238711520    0.0013386277    
0.0165626030    0.0240154740    0.0013684086    
0.0168041920    0.0225069190    0.0012762503    
0.0170457800    0.0233657040    0.0013082283    
0.0172873690    0.0227240280    0.0012823911    
0.0175289580    0.0235993140    0.0012990995    
0.0177705460    0.0258288870    0.0013355799    
0.0180121350    0.0245765260    0.0012881600    
0.0182537230    0.0221901540    0.0012105722    
0.0184953120    0.0223979720    0.0012129182    
0.0187369000    0.0215440900    0.0011895734    
0.0189784890    0.0214926270    0.0011571241    
0.0192200770    0.0170999930    0.0010484678    
0.0194616660    0.0195324590    0.0010918977    
0.0197032540    0.0210105400    0.0011411359    
0.0199448430    0.0211964740    0.0011461741    
0.0201864310    0.0221571330    0.0011629479    
0.0204280200    0.0184805750    0.0010412624    
0.0206696080    0.0207509350    0.0010876445    
0.0209111970    0.0207778940    0.0011122152    
0.0211527850    0.0198630870    0.0010542232    
0.0213943740    0.0201803240    0.0010650767    
