# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00192.dat
q(1/A)          Column          Error           
0.0040000000    0.8273350200    0.0212416680    
0.0042415885    0.8833618900    0.0206440300    
0.0044831771    0.6480881900    0.0164614570    
0.0047247656    0.5425125300    0.0145828270    
0.0049663541    0.4463446100    0.0124708410    
0.0052079426    0.3560180900    0.0114606280    
0.0054495312    0.2950891900    0.0096196326    
0.0056911197    0.2450191500    0.0082642908    
0.0059327082    0.2129631700    0.0077047372    
0.0061742967    0.1727950700    0.0066508855    
0.0064158853    0.1545376700    0.0062265003    
0.0066574738    0.1182686300    0.0051469814    
0.0068990623    0.1188225000    0.0052057084    
0.0071406509    0.0999090120    0.0046889622    
0.0073822394    0.0915069000    0.0043378431    
0.0076238279    0.0805537040    0.0039734212    
0.0078654164    0.0704062510    0.0037741712    
0.0081070050    0.0728985600    0.0036403803    
0.0083485935    0.0689900330    0.0034197090    
0.0085901820    0.0592815980    0.0031916139    
0.0088317705    0.0583197920    0.0030822968    
0.0090733591    0.0538733360    0.0029434148    
0.0093149476    0.0513692020    0.0027696418    
0.0095565361    0.0464413430    0.0026334469    
0.0097981247    0.0400201920    0.0024446223    
0.0100397130    0.0415333940    0.0024059649    
0.0102813020    0.0367557890    0.0023153971    
0.0105228900    0.0412148250    0.0022968124    
0.0107644790    0.0386762310    0.0022480103    
0.0110060670    0.0368857600    0.0021403289    
0.0112476560    0.0333267360    0.0020244551    
0.0114892440    0.0311799110    0.0019299880    
0.0117308330    0.0326608050    0.0019659494    
0.0119724210    0.0289999810    0.0018268271    
0.0122140100    0.0300595390    0.0018430686    
0.0124555980    0.0282763460    0.0017337340    
0.0126971870    0.0259913310    0.0017138176    
0.0129387760    0.0273127700    0.0016622022    
0.0131803640    0.0303138030    0.0017800878    
0.0134219530    0.0287823110    0.0016729379    
0.0136635410    0.0252832790    0.0015740682    
0.0139051300    0.0244993020    0.0015494719    
0.0141467180    0.0237767550    0.0014918863    
0.0143883070    0.0242692210    0.0014852522    
0.0146298950    0.0281777470    0.0016003885    
