# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00029.dat
q(1/A)          Column          Error           
0.0040000000    0.8104970700    0.0210252930    
0.0042415885    0.8699270900    0.0204873130    
0.0044831771    0.6765778000    0.0168200960    
0.0047247656    0.5398143700    0.0145471350    
0.0049663541    0.4090967900    0.0119396620    
0.0052079426    0.3534655300    0.0114199530    
0.0054495312    0.2715928800    0.0092291017    
0.0056911197    0.2645539100    0.0085877832    
0.0059327082    0.2060119500    0.0075782719    
0.0061742967    0.1746018200    0.0066858493    
0.0064158853    0.1590668700    0.0063173524    
0.0066574738    0.1299273100    0.0053949379    
0.0068990623    0.1179202300    0.0051861260    
0.0071406509    0.0928748390    0.0045210764    
0.0073822394    0.0997406930    0.0045289916    
0.0076238279    0.0831086750    0.0040361141    
0.0078654164    0.0706145530    0.0037799104    
0.0081070050    0.0699958220    0.0035673174    
0.0083485935    0.0613673440    0.0032253960    
0.0085901820    0.0625516830    0.0032785991    
0.0088317705    0.0560438800    0.0030216835    
0.0090733591    0.0492138460    0.0028133683    
0.0093149476    0.0525682910    0.0028018993    
0.0095565361    0.0515228980    0.0027738996    
0.0097981247    0.0440558120    0.0025650285    
0.0100397130    0.0398642870    0.0023572247    
0.0102813020    0.0371965110    0.0023293359    
0.0105228900    0.0386581750    0.0022245280    
0.0107644790    0.0330605270    0.0020784975    
0.0110060670    0.0363920670    0.0021260473    
0.0112476560    0.0324686500    0.0019983073    
0.0114892440    0.0317799210    0.0019485520    
0.0117308330    0.0321901880    0.0019518169    
0.0119724210    0.0330305550    0.0019497320    
0.0122140100    0.0278017800    0.0017725768    
0.0124555980    0.0299797200    0.0017852664    
0.0126971870    0.0276887650    0.0017689703    
0.0129387760    0.0275174190    0.0016684886    
0.0131803640    0.0273892740    0.0016921150    
0.0134219530    0.0263536070    0.0016008676    
0.0136635410    0.0255794390    0.0015833275    
0.0139051300    0.0229332900    0.0014991961    
0.0141467180    0.0261192010    0.0015637156    
0.0143883070    0.0250894110    0.0015102051    
0.0146298950    0.0248167000    0.0015019750    
0.0148714840    0.0261040570    0.0015517251    
0.0151130720    0.0213891740    0.0013893762    
0.0153546610    0.0241694660    0.0014217333    
0.0155962490    0.0235533250    0.0014177436    
0.0158378380    0.0263927570    0.0014662643    
0.0160794260    0.0237046060    0.0013895886    
0.0163210150    0.0245439890    0.0013828971    
0.0165626030    0.0214474000    0.0013175033    
0.0168041920    0.0227607530    0.0013075711    
0.0170457800    0.0236448700    0.0013407775    
0.0172873690    0.0233616970    0.0013247203    
0.0175289580    0.0227883120    0.0013005976    
0.0177705460    0.0213618420    0.0012374583    
0.0180121350    0.0215152220    0.0012279386    
0.0182537230    0.0218675470    0.0012243476    
0.0184953120    0.0217487020    0.0012176935    
0.0187369000    0.0208623910    0.0011926235    
0.0189784890    0.0212096060    0.0011711046    
0.0192200770    0.0208188730    0.0011786366    
0.0194616660    0.0218581990    0.0011768059    
0.0197032540    0.0205218520    0.0011490031    
0.0199448430    0.0228377980    0.0012121044    
0.0201864310    0.0209712000    0.0011526814    
0.0204280200    0.0201567840    0.0011079171    
0.0206696080    0.0201780410    0.0010927022    
0.0209111970    0.0198367020    0.0011071767    
0.0211527850    0.0206174560    0.0010942610    
0.0213943740    0.0201882240    0.0010853257    
0.0216359620    0.0203777850    0.0010955165    
0.0218775510    0.0201298770    0.0010837561    
0.0221191400    0.0184514060    0.0010188084    
0.0223607280    0.0197606870    0.0010473143    
0.0226023170    0.0208489480    0.0011081091    
0.0228439050    0.0184132590    0.0009956750    
0.0230854940    0.0212295020    0.0010668226    
0.0233270820    0.0191640400    0.0010114393    
0.0235686710    0.0202770030    0.0010470999    
0.0238102590    0.0185060330    0.0009794431    
0.0240518480    0.0175625880    0.0009482906    
0.0242934360    0.0199239440    0.0010247771    
0.0245350250    0.0190227090    0.0009889436    
0.0247766130    0.0179282640    0.0009542252    
0.0250182020    0.0208387260    0.0010393412    
0.0252597900    0.0180762290    0.0009448597    
0.0255013790    0.0200812540    0.0009881339    
0.0257429670    0.0184997800    0.0009502699    
0.0259845560    0.0188886060    0.0009491882    
0.0262261450    0.0179485790    0.0009305905    
0.0264677330    0.0185340950    0.0009349214    
0.0267093220    0.0182130540    0.0009198981    
0.0269509100    0.0187465830    0.0009385030    
0.0271924990    0.0195808510    0.0009520535    
0.0274340870    0.0202681250    0.0009740239    
0.0276756760    0.0181603860    0.0009068864    
0.0279172640    0.0201256790    0.0009529785    
0.0281588530    0.0202475950    0.0009440490    
0.0284004410    0.0193994910    0.0009322801    
0.0286420300    0.0189679400    0.0009042611    
0.0288836180    0.0188830830    0.0009116839    
0.0291252070    0.0197251770    0.0009127723    
0.0293667950    0.0169569820    0.0008564569    
0.0296083840    0.0182046070    0.0008768851    
0.0298499720    0.0194761870    0.0009100625    
0.0300915610    0.0191338440    0.0008989864    
0.0303331490    0.0166155040    0.0008307752    
0.0305747380    0.0186147250    0.0008679160    
0.0308163270    0.0188170590    0.0008726202    
0.0310579150    0.0196547340    0.0008961788    
0.0312995040    0.0178922890    0.0008481758    
0.0315410920    0.0174431150    0.0008334643    
0.0317826810    0.0186785520    0.0008597501    
0.0320242690    0.0183315820    0.0008437795    
0.0322658580    0.0188969610    0.0008688832    
0.0325074460    0.0201873260    0.0008827302    
