# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00474.dat
q(1/A)          Column          Error           
0.0040000000    0.7652512400    0.0201871800    
0.0042415885    0.8470156800    0.0199754510    
0.0044831771    0.6965188600    0.0168633310    
0.0047247656    0.5274415600    0.0142085490    
0.0049663541    0.4290300300    0.0120817590    
0.0052079426    0.3443928200    0.0111384600    
0.0054495312    0.2651752600    0.0090110223    
0.0056911197    0.2792607900    0.0087183897    
0.0059327082    0.2120313400    0.0075968110    
0.0061742967    0.1714759200    0.0065469811    
0.0064158853    0.1521236400    0.0061045113    
0.0066574738    0.1312315700    0.0053575065    
0.0068990623    0.1253778500    0.0052840463    
0.0071406509    0.1065815200    0.0047856517    
0.0073822394    0.0955767430    0.0043807528    
0.0076238279    0.0888000310    0.0041224379    
0.0078654164    0.0786260560    0.0039411681    
0.0081070050    0.0773949290    0.0037065449    
0.0083485935    0.0672000230    0.0033350811    
0.0085901820    0.0629192470    0.0032491359    
0.0088317705    0.0648999780    0.0032130277    
0.0090733591    0.0560594360    0.0029669800    
0.0093149476    0.0538049450    0.0028009735    
0.0095565361    0.0495763720    0.0026886563    
0.0097981247    0.0495763720    0.0026886563    
0.0100397130    0.0500818560    0.0026106972    
0.0102813020    0.0415871840    0.0024337058    
0.0105228900    0.0424940330    0.0023045625    
0.0107644790    0.0418482900    0.0023106853    
0.0110060670    0.0371086510    0.0021213604    
0.0112476560    0.0390263830    0.0021647942    
0.0114892440    0.0366281900    0.0020670483    
0.0117308330    0.0360515410    0.0020410166    
0.0119724210    0.0377561660    0.0020597677    
0.0122140100    0.0357517360    0.0019862076    
0.0124555980    0.0375752320    0.0019749104    
0.0126971870    0.0325517350    0.0018952353    
0.0129387760    0.0363497340    0.0018948609    
0.0131803640    0.0334786320    0.0018485482    
0.0134219530    0.0314277570    0.0017274258    
0.0136635410    0.0316732870    0.0017409213    
0.0139051300    0.0299508720    0.0016929234    
0.0141467180    0.0319003710    0.0017075877    
0.0143883070    0.0311532340    0.0016628366    
0.0146298950    0.0315970120    0.0016746383    
0.0148714840    0.0294499090    0.0016285837    
0.0151130720    0.0300479390    0.0016271871    
0.0153546610    0.0316005630    0.0016063469    
0.0155962490    0.0296625010    0.0015721094    
0.0158378380    0.0293481520    0.0015278037    
0.0160794260    0.0291890830    0.0015236577    
0.0163210150    0.0282242980    0.0014653325    
0.0165626030    0.0280525120    0.0014888728    
0.0168041920    0.0275036230    0.0014202810    
0.0170457800    0.0279112320    0.0014394119    
0.0172873690    0.0255233620    0.0013681958    
0.0175289580    0.0294973370    0.0014621287    
0.0177705460    0.0301657640    0.0014530337    
0.0180121350    0.0306549130    0.0014483085    
0.0182537230    0.0290478340    0.0013943406    
0.0184953120    0.0292893650    0.0013963157    
0.0187369000    0.0286902650    0.0013819614    
0.0189784890    0.0285372300    0.0013422784    
0.0192200770    0.0274283290    0.0013367750    
0.0194616660    0.0263523600    0.0012767760    
0.0197032540    0.0246849950    0.0012451933    
0.0199448430    0.0279512030    0.0013250141    
0.0201864310    0.0254244600    0.0012540961    
0.0204280200    0.0262802900    0.0012500259    
0.0206696080    0.0265764570    0.0012391337    
0.0209111970    0.0245568970    0.0012172402    
0.0211527850    0.0248367900    0.0011867477    
0.0213943740    0.0264334970    0.0012271443    
0.0216359620    0.0244390560    0.0011854684    
0.0218775510    0.0247244350    0.0011868109    
0.0221191400    0.0255950610    0.0011856683    
0.0223607280    0.0266102010    0.0012009016    
0.0226023170    0.0266241960    0.0012373313    
0.0228439050    0.0262838630    0.0011754501    
0.0230854940    0.0261715390    0.0011704268    
0.0233270820    0.0250698840    0.0011430883    
0.0235686710    0.0262915670    0.0011781533    
0.0238102590    0.0250026870    0.0011249241    
