# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00117.dat
q(1/A)          Column          Error           
0.0040000000    0.8358167400    0.0213820520    
0.0042415885    0.8792191300    0.0206262210    
0.0044831771    0.6684710600    0.0167431990    
0.0047247656    0.5028472900    0.0140605020    
0.0049663541    0.4368406700    0.0123557200    
0.0052079426    0.3456077800    0.0113086320    
0.0054495312    0.2940811400    0.0096174815    
0.0056911197    0.2639216600    0.0085899183    
0.0059327082    0.2113609900    0.0076871248    
0.0061742967    0.1656071900    0.0065207766    
0.0064158853    0.1487075500    0.0061170113    
0.0066574738    0.1372678200    0.0055532615    
0.0068990623    0.1269538400    0.0053888904    
0.0071406509    0.0891706760    0.0044364069    
0.0073822394    0.0969356600    0.0044713086    
0.0076238279    0.0786313200    0.0039315660    
0.0078654164    0.0748773080    0.0038979570    
0.0081070050    0.0700160620    0.0035729922    
0.0083485935    0.0654552610    0.0033359090    
0.0085901820    0.0606646020    0.0032334341    
0.0088317705    0.0593104810    0.0031129929    
0.0090733591    0.0566145500    0.0030218611    
0.0093149476    0.0524208800    0.0028020139    
0.0095565361    0.0480774350    0.0026834208    
0.0097981247    0.0408882860    0.0024746717    
0.0100397130    0.0371838770    0.0022798898    
0.0102813020    0.0362801250    0.0023037903    
0.0105228900    0.0394119430    0.0022493584    
0.0107644790    0.0348598850    0.0021373967    
0.0110060670    0.0364973890    0.0021322002    
0.0112476560    0.0344127660    0.0020602384    
0.0114892440    0.0337890010    0.0020121058    
0.0117308330    0.0296721960    0.0018766345    
0.0119724210    0.0294326410    0.0018431435    
0.0122140100    0.0335493630    0.0019500171    
0.0124555980    0.0314525280    0.0018312370    
0.0126971870    0.0270888440    0.0017522316    
0.0129387760    0.0284087350    0.0016977466    
0.0131803640    0.0297750600    0.0017668247    
0.0134219530    0.0293556930    0.0016920340    
0.0136635410    0.0292901670    0.0016967338    
0.0139051300    0.0240808420    0.0015384685    
0.0141467180    0.0230025950    0.0014695819    
0.0143883070    0.0278058580    0.0015921588    
0.0146298950    0.0258001900    0.0015336621    
0.0148714840    0.0246069780    0.0015087506    
0.0151130720    0.0238948700    0.0014706276    
0.0153546610    0.0260007560    0.0014767437    
0.0155962490    0.0255043630    0.0014774281    
0.0158378380    0.0237732090    0.0013936102    
0.0160794260    0.0222210070    0.0013473464    
0.0163210150    0.0246150220    0.0013868994    
0.0165626030    0.0215906380    0.0013238070    
0.0168041920    0.0226759540    0.0013070203    
0.0170457800    0.0235608030    0.0013403272    
0.0172873690    0.0204912280    0.0012424632    
0.0175289580    0.0235242580    0.0013233429    
0.0177705460    0.0286847050    0.0014360314    
0.0180121350    0.0238968930    0.0012959910    
0.0182537230    0.0236495510    0.0012750983    
0.0184953120    0.0225637700    0.0012420947    
0.0187369000    0.0199655180    0.0011683935    
0.0189784890    0.0188715170    0.0011062679    
0.0192200770    0.0210129650    0.0011858302    
0.0194616660    0.0200152450    0.0011277313    
0.0197032540    0.0196134740    0.0011249099    
0.0199448430    0.0204522080    0.0011487104    
0.0201864310    0.0193798400    0.0011096864    
0.0204280200    0.0191158080    0.0010804894    
0.0206696080    0.0210079150    0.0011165581    
0.0209111970    0.0187165780    0.0010770180    
0.0211527850    0.0200364250    0.0010802916    
0.0213943740    0.0201881340    0.0010868926    
0.0216359620    0.0194326420    0.0010713562    
0.0218775510    0.0198955530    0.0010789878    
0.0221191400    0.0189561420    0.0010341423    
0.0223607280    0.0211539130    0.0010851728    
0.0226023170    0.0182513260    0.0010382817    
0.0228439050    0.0199244340    0.0010372246    
0.0230854940    0.0205919970    0.0010522019    
0.0233270820    0.0209326610    0.0010586102    
0.0235686710    0.0187630600    0.0010087083    
0.0238102590    0.0168439980    0.0009357777    
0.0240518480    0.0185890860    0.0009770207    
0.0242934360    0.0181843190    0.0009804328    
0.0245350250    0.0219652080    0.0010642178    
0.0247766130    0.0199666250    0.0010084669    
0.0250182020    0.0182996530    0.0009753748    
0.0252597900    0.0191687060    0.0009744001    
0.0255013790    0.0217485700    0.0010298246    
0.0257429670    0.0187491330    0.0009580360    
0.0259845560    0.0193259640    0.0009615026    
0.0262261450    0.0189199050    0.0009568207    
0.0264677330    0.0175944970    0.0009122322    
0.0267093220    0.0174270300    0.0009011303    
0.0269509100    0.0182353980    0.0009269574    
0.0271924990    0.0197767920    0.0009581887    
0.0274340870    0.0187776290    0.0009388814    
0.0276756760    0.0206655600    0.0009688164    
0.0279172640    0.0199576470    0.0009503642    
0.0281588530    0.0202620500    0.0009457515    
0.0284004410    0.0188715170    0.0009208357    
0.0286420300    0.0193254710    0.0009140634    
0.0288836180    0.0187611570    0.0009100498    
0.0291252070    0.0178336890    0.0008691608    
0.0293667950    0.0186112200    0.0008985582    
0.0296083840    0.0180454910    0.0008743069    
0.0298499720    0.0191060780    0.0009026773    
0.0300915610    0.0183843730    0.0008824781    
0.0303331490    0.0186632220    0.0008817544    
0.0305747380    0.0183845100    0.0008637796    
0.0308163270    0.0186280130    0.0008694812    
0.0310579150    0.0186461240    0.0008741438    
0.0312995040    0.0186295740    0.0008667262    
0.0315410920    0.0194107030    0.0008804874    
0.0317826810    0.0177404160    0.0008390929    
0.0320242690    0.0188520410    0.0008569110    
0.0322658580    0.0187513160    0.0008667799    
0.0325074460    0.0174198620    0.0008211801    
0.0327490350    0.0189677020    0.0008542623    
0.0329906230    0.0180804950    0.0008252579    
0.0332322120    0.0190621380    0.0008524847    
0.0334738000    0.0179993820    0.0008173098    
0.0337153890    0.0198335940    0.0008566808    
0.0339569770    0.0194467550    0.0008495354    
