# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00387.dat
q(1/A)          Column          Error           
0.0040000000    0.7956960500    0.0206901250    
0.0042415885    0.8652216900    0.0202922620    
0.0044831771    0.7061376500    0.0170662260    
0.0047247656    0.5502522000    0.0145867770    
0.0049663541    0.4653964100    0.0126477620    
0.0052079426    0.3905059600    0.0119214150    
0.0054495312    0.3050168200    0.0097137144    
0.0056911197    0.2900993900    0.0089314214    
0.0059327082    0.2216304300    0.0078065990    
0.0061742967    0.1916693000    0.0069571549    
0.0064158853    0.1856086100    0.0067774683    
0.0066574738    0.1626285000    0.0059945660    
0.0068990623    0.1282386800    0.0053713271    
0.0071406509    0.1193973500    0.0050911202    
0.0073822394    0.1229276700    0.0049935953    
0.0076238279    0.1011180300    0.0044215825    
0.0078654164    0.0957979940    0.0043725602    
0.0081070050    0.0939699640    0.0041050969    
0.0083485935    0.0871189970    0.0038167526    
0.0085901820    0.0849222970    0.0037940484    
0.0088317705    0.0819570500    0.0036291192    
0.0090733591    0.0739261650    0.0034245635    
0.0093149476    0.0754219120    0.0033332091    
0.0095565361    0.0707080430    0.0032273658    
0.0097981247    0.0692349590    0.0031935705    
0.0100397130    0.0664066370    0.0030216066    
0.0102813020    0.0591357670    0.0029169523    
0.0105228900    0.0580816070    0.0027080689    
0.0107644790    0.0621273270    0.0028298222    
0.0110060670    0.0585616610    0.0026785480    
0.0112476560    0.0528923890    0.0025330860    
0.0114892440    0.0562128940    0.0025738116    
0.0117308330    0.0520637990    0.0024652924    
0.0119724210    0.0498361960    0.0023785519    
0.0122140100    0.0502759670    0.0023674028    
0.0124555980    0.0537950390    0.0023751090    
0.0126971870    0.0459283770    0.0022627287    
0.0129387760    0.0465019430    0.0021541609    
0.0131803640    0.0491862820    0.0022520852    
0.0134219530    0.0497833950    0.0021852485    
0.0136635410    0.0447587440    0.0020801152    
0.0139051300    0.0493989590    0.0021852813    
0.0141467180    0.0508807690    0.0021675936    
0.0143883070    0.0455503260    0.0020209689    
0.0146298950    0.0468953160    0.0020505890    
0.0148714840    0.0450373840    0.0020242799    
0.0151130720    0.0460238140    0.0020241250    
0.0153546610    0.0486707030    0.0020037411    
0.0155962490    0.0425931780    0.0018934977    
0.0158378380    0.0461209280    0.0019250503    
0.0160794260    0.0445139270    0.0018912155    
0.0163210150    0.0406571250    0.0017677011    
0.0165626030    0.0408738110    0.0018063843    
0.0168041920    0.0410487710    0.0017439952    
0.0170457800    0.0404964250    0.0017426886    
0.0172873690    0.0439384860    0.0018043374    
0.0175289580    0.0452489640    0.0018201803    
0.0177705460    0.0431319060    0.0017463598    
0.0180121350    0.0447949280    0.0017597110    
0.0182537230    0.0402321040    0.0016493554    
0.0184953120    0.0410221930    0.0016609401    
0.0187369000    0.0412911910    0.0016663769    
0.0189784890    0.0383336000    0.0015636602    
0.0192200770    0.0389646450    0.0016014370    
0.0194616660    0.0419337980    0.0016188363    
0.0197032540    0.0383273850    0.0015595192    
0.0199448430    0.0370582670    0.0015334820    
0.0201864310    0.0378716560    0.0015384309    
0.0204280200    0.0394042880    0.0015384790    
0.0206696080    0.0395147900    0.0015186767    
0.0209111970    0.0403523490    0.0015683386    
0.0211527850    0.0391840400    0.0014982392    
0.0213943740    0.0389058670    0.0014963795    
0.0216359620    0.0396778350    0.0015182302    
0.0218775510    0.0364886390    0.0014491490    
0.0221191400    0.0360674430    0.0014146815    
0.0223607280    0.0352601610    0.0013894450    
0.0226023170    0.0356112920    0.0014383266    
0.0228439050    0.0366437600    0.0013950041    
0.0230854940    0.0379149220    0.0014159587    
0.0233270820    0.0367531380    0.0013911268    
0.0235686710    0.0348282830    0.0013629360    
0.0238102590    0.0367126680    0.0013701046    
0.0240518480    0.0367681820    0.0013627195    
0.0242934360    0.0352500390    0.0013537696    
0.0245350250    0.0324054380    0.0012819393    
0.0247766130    0.0355687220    0.0013348703    
0.0250182020    0.0354343710    0.0013460405    
0.0252597900    0.0330782800    0.0012694279    
0.0255013790    0.0351553260    0.0012984916    
0.0257429670    0.0376994920    0.0013472699    
0.0259845560    0.0329814040    0.0012456904    
0.0262261450    0.0360747000    0.0013102921    
0.0264677330    0.0319116560    0.0012183927    
0.0267093220    0.0344177950    0.0012559232    
0.0269509100    0.0330897750    0.0012383537    
0.0271924990    0.0342451310    0.0012504554    
0.0274340870    0.0335665330    0.0012449138    
0.0276756760    0.0315825000    0.0011877822    
0.0279172640    0.0330267600    0.0012124505    
0.0281588530    0.0321287420    0.0011810761    
0.0284004410    0.0331002030    0.0012094551    
0.0286420300    0.0332096970    0.0011883364    
0.0288836180    0.0339956830    0.0012149066    
0.0291252070    0.0336220310    0.0011835516    
0.0293667950    0.0337935680    0.0012008022    
0.0296083840    0.0319138490    0.0011530942    
0.0298499720    0.0325077230    0.0011677119    
0.0300915610    0.0329137610    0.0011710191    
0.0303331490    0.0306889300    0.0011213491    
0.0305747380    0.0305356100    0.0011040173    
0.0308163270    0.0314536750    0.0011204908    
0.0310579150    0.0320028750    0.0011357395    
0.0312995040    0.0313313680    0.0011147201    
0.0315410920    0.0309544100    0.0011027052    
0.0317826810    0.0323985590    0.0011245704    
0.0320242690    0.0314136350    0.0010970117    
0.0322658580    0.0312894350    0.0011104205    
0.0325074460    0.0300400400    0.0010694537    
0.0327490350    0.0318240250    0.0010973802    
0.0329906230    0.0291564830    0.0010393164    
0.0332322120    0.0284224910    0.0010323513    
0.0334738000    0.0267188800    0.0009875582    
0.0337153890    0.0292242580    0.0010313017    
0.0339569770    0.0314640360    0.0010716693    
0.0341985660    0.0275301140    0.0010039200    
0.0344401540    0.0297401700    0.0010298179    
0.0346817430    0.0304086060    0.0010504478    
0.0349233310    0.0301074440    0.0010406655    
0.0351649200    0.0278326270    0.0009821921    
0.0354065090    0.0289892960    0.0010080566    
0.0356480970    0.0289747150    0.0009938245    
0.0358896860    0.0300459390    0.0010233687    
0.0361312740    0.0297651800    0.0010045262    
0.0363728630    0.0304121650    0.0010126143    
0.0366144510    0.0277984460    0.0009761355    
0.0368560400    0.0288391880    0.0009794302    
0.0370976280    0.0289065390    0.0009926546    
0.0373392170    0.0297308210    0.0009971397    
0.0375808050    0.0264827810    0.0009310850    
0.0378223940    0.0277921890    0.0009538255    
0.0380639820    0.0265296580    0.0009356289    
0.0383055710    0.0263659410    0.0009146244    
0.0385471590    0.0268580940    0.0009266923    
0.0387887480    0.0264556720    0.0009233093    
0.0390303360    0.0274870770    0.0009302966    
0.0392719250    0.0278884010    0.0009358734    
0.0395135140    0.0277313710    0.0009332350    
0.0397551020    0.0270005840    0.0009389023    
0.0399966910    0.0265630580    0.0008964598    
0.0402382790    0.0276340370    0.0009211345    
0.0404798680    0.0273194090    0.0009091330    
0.0407214560    0.0266918450    0.0009075500    
0.0409630450    0.0265411350    0.0008906622    
0.0412046330    0.0258369610    0.0008841226    
0.0414462220    0.0269786880    0.0008958126    
0.0416878100    0.0259941080    0.0008782595    
0.0419293990    0.0262279470    0.0008811451    
0.0421709870    0.0267464510    0.0008866362    
0.0424125760    0.0262018230    0.0008817616    
0.0426541640    0.0258413230    0.0008623361    
0.0428957530    0.0260457770    0.0008667492    
0.0431373410    0.0265319600    0.0008737836    
0.0433789300    0.0248045760    0.0008390273    
0.0436205180    0.0246630620    0.0008347182    
0.0438621070    0.0242937270    0.0008303425    
0.0441036960    0.0253128340    0.0008456424    
0.0443452840    0.0253595590    0.0008397389    
0.0445868730    0.0259114160    0.0008575427    
0.0448284610    0.0235298020    0.0008070655    
0.0450700500    0.0248662260    0.0008579663    
0.0453116380    0.0253129690    0.0008677174    
0.0455532270    0.0246218720    0.0008804763    
0.0457948150    0.0240254800    0.0008686431    
0.0460364040    0.0239902290    0.0008702171    
0.0462779920    0.0239337420    0.0008828094    
0.0465195810    0.0252036960    0.0009059281    
0.0467611690    0.0253386120    0.0009119566    
0.0470027580    0.0242226620    0.0008916485    
0.0472443460    0.0262518260    0.0009472812    
0.0474859350    0.0238806410    0.0008924615    
0.0477275230    0.0243410020    0.0009083981    
0.0479691120    0.0232860620    0.0008897147    
0.0482107000    0.0236386690    0.0009051714    
0.0484522890    0.0239937260    0.0009068776    
0.0486938780    0.0237398280    0.0009083793    
0.0489354660    0.0243633150    0.0009228264    
0.0491770550    0.0233173050    0.0009131762    
0.0494186430    0.0255039980    0.0009362812    
0.0496602320    0.0233188070    0.0008702502    
0.0499018200    0.0231695100    0.0008552022    
0.0501434090    0.0240450990    0.0008571152    
0.0503849970    0.0229801140    0.0008297638    
0.0506265860    0.0226805750    0.0008184148    
0.0508681740    0.0217640360    0.0007979083    
0.0511097630    0.0232988800    0.0008216881    
0.0513513510    0.0234070760    0.0008085840    
0.0515929400    0.0241420990    0.0008344730    
0.0518345280    0.0227646380    0.0007974105    
0.0520761170    0.0230903400    0.0008123153    
0.0523177050    0.0229455280    0.0007856399    
0.0525592940    0.0224015210    0.0007910252    
0.0528008830    0.0240854000    0.0007988623    
0.0530424710    0.0222410320    0.0007701440    
0.0532840600    0.0239826910    0.0007954556    
0.0535256480    0.0240618410    0.0007967672    
0.0537672370    0.0233988770    0.0007790974    
0.0540088250    0.0234713490    0.0007819440    
0.0542504140    0.0226198180    0.0007708813    
0.0544920020    0.0233528440    0.0007767040    
0.0547335910    0.0219725970    0.0007479559    
0.0549751790    0.0219194930    0.0007439961    
0.0552167680    0.0218631000    0.0007437978    
0.0554583560    0.0222235380    0.0007416091    
0.0556999450    0.0228781990    0.0007502057    
0.0559415330    0.0229765500    0.0007571031    
0.0561831220    0.0204193930    0.0007066422    
0.0564247100    0.0213686930    0.0007207481    
0.0566662990    0.0221427820    0.0007308207    
0.0569078870    0.0233456030    0.0007578303    
0.0571494760    0.0224563510    0.0007359772    
0.0573910650    0.0224788750    0.0007251250    
0.0576326530    0.0217077760    0.0007180294    
0.0578742420    0.0218613590    0.0007191859    
0.0581158300    0.0214047710    0.0007049286    
0.0583574190    0.0229206400    0.0007280981    
0.0585990070    0.0219408790    0.0007163951    
0.0588405960    0.0214620880    0.0007071999    
0.0590821840    0.0221632470    0.0007119861    
0.0593237730    0.0216658380    0.0007059111    
0.0595653610    0.0215500640    0.0007066544    
0.0598069500    0.0207118810    0.0006777134    
0.0600485380    0.0218112540    0.0006992367    
0.0602901270    0.0206381510    0.0006807898    
0.0605317150    0.0216821070    0.0006940273    
0.0607733040    0.0210708710    0.0006811245    
0.0610148920    0.0204080450    0.0006739330    
0.0612564810    0.0210863740    0.0006819821    
0.0614980690    0.0196208640    0.0006515001    
0.0617396580    0.0214677120    0.0006968714    
0.0619812470    0.0203221110    0.0006774037    
0.0622228350    0.0204671120    0.0006755154    
0.0624644240    0.0211872950    0.0006823968    
