# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00123.dat
q(1/A)          Column          Error           
0.0040000000    0.8507386500    0.0216087830    
0.0042415885    0.8545384800    0.0203692620    
0.0044831771    0.7140899000    0.0173345260    
0.0047247656    0.5223123700    0.0143544420    
0.0049663541    0.4520044600    0.0125897250    
0.0052079426    0.3516117400    0.0114258460    
0.0054495312    0.2856149200    0.0094941612    
0.0056911197    0.2808108400    0.0088755817    
0.0059327082    0.2056287200    0.0075950699    
0.0061742967    0.1849782500    0.0069033270    
0.0064158853    0.1482041600    0.0061170404    
0.0066574738    0.1336777000    0.0054894852    
0.0068990623    0.1099423800    0.0050233955    
0.0071406509    0.1076350500    0.0048824250    
0.0073822394    0.1030604000    0.0046182468    
0.0076238279    0.0800826360    0.0039744345    
0.0078654164    0.0730962440    0.0038578722    
0.0081070050    0.0729988650    0.0036545142    
0.0083485935    0.0658488030    0.0033516158    
0.0085901820    0.0582772890    0.0031745662    
0.0088317705    0.0573811990    0.0030671541    
0.0090733591    0.0537323440    0.0029489455    
0.0093149476    0.0419292620    0.0025102393    
0.0095565361    0.0456863640    0.0026202927    
0.0097981247    0.0383224440    0.0023998445    
0.0100397130    0.0354870840    0.0022310539    
0.0102813020    0.0366972790    0.0023209397    
0.0105228900    0.0370987020    0.0021860620    
0.0107644790    0.0352416200    0.0021527246    
0.0110060670    0.0331220190    0.0020346695    
0.0112476560    0.0319309500    0.0019879341    
0.0114892440    0.0345052280    0.0020367792    
0.0117308330    0.0339415210    0.0020105222    
0.0119724210    0.0304594150    0.0018782080    
0.0122140100    0.0300243250    0.0018478695    
0.0124555980    0.0288851120    0.0017578919    
0.0126971870    0.0263850130    0.0017322610    
0.0129387760    0.0263675870    0.0016384021    
0.0131803640    0.0276673020    0.0017060389    
0.0134219530    0.0239755550    0.0015317420    
0.0136635410    0.0266284630    0.0016205566    
0.0139051300    0.0257408470    0.0015933185    
0.0141467180    0.0264724310    0.0015792128    
0.0143883070    0.0257965910    0.0015361647    
0.0146298950    0.0279920460    0.0016001988    
0.0148714840    0.0280324040    0.0016130836    
0.0151130720    0.0227956100    0.0014388462    
0.0153546610    0.0207872960    0.0013226640    
0.0155962490    0.0230149350    0.0014058609    
0.0158378380    0.0236902380    0.0013935434    
0.0160794260    0.0220507750    0.0013444595    
0.0163210150    0.0237579550    0.0013648589    
