# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00303.dat
q(1/A)          Column          Error           
0.0040000000    0.8476545400    0.0214613280    
0.0042415885    0.8993372300    0.0207914930    
0.0044831771    0.6640322800    0.0166320210    
0.0047247656    0.5256748700    0.0143283010    
0.0049663541    0.4360228700    0.0123030970    
0.0052079426    0.3433128800    0.0112335400    
0.0054495312    0.2899413200    0.0095177902    
0.0056911197    0.2563370100    0.0084374355    
0.0059327082    0.1996818100    0.0074468750    
0.0061742967    0.1696085300    0.0065771368    
0.0064158853    0.1487199000    0.0060969216    
0.0066574738    0.1285454100    0.0053560589    
0.0068990623    0.1129316900    0.0050656787    
0.0071406509    0.0982257360    0.0046407298    
0.0073822394    0.0942432230    0.0043941129    
0.0076238279    0.0831862900    0.0040303889    
0.0078654164    0.0731706760    0.0038404645    
0.0081070050    0.0679210370    0.0035074273    
0.0083485935    0.0673850120    0.0033734701    
0.0085901820    0.0660825170    0.0033635116    
0.0088317705    0.0550213330    0.0029883486    
0.0090733591    0.0509512270    0.0028572029    
0.0093149476    0.0490972070    0.0027027123    
0.0095565361    0.0490972070    0.0027027123    
0.0097981247    0.0437411480    0.0025510356    
0.0100397130    0.0397141850    0.0023483490    
0.0102813020    0.0388002870    0.0023745390    
0.0105228900    0.0409355930    0.0022848020    
0.0107644790    0.0376225940    0.0022130938    
0.0110060670    0.0345227160    0.0020668210    
0.0112476560    0.0372473640    0.0021362828    
0.0114892440    0.0340407300    0.0020128706    
0.0117308330    0.0303004720    0.0018900915    
0.0119724210    0.0308423820    0.0018804932    
0.0122140100    0.0300614840    0.0018397329    
0.0124555980    0.0297609260    0.0017753880    
0.0126971870    0.0283726360    0.0017873081    
0.0129387760    0.0286232400    0.0016984768    
0.0131803640    0.0282234550    0.0017144528    
0.0134219530    0.0287732470    0.0016695931    
0.0136635410    0.0250925780    0.0015652320    
0.0139051300    0.0277287630    0.0016453994    
0.0141467180    0.0251814710    0.0015324955    
0.0143883070    0.0249043800    0.0015017906    
0.0146298950    0.0255383100    0.0015207842    
0.0148714840    0.0240760100    0.0014874209    
0.0151130720    0.0278720570    0.0015830265    
0.0153546610    0.0234952450    0.0013991215    
0.0155962490    0.0220193530    0.0013682160    
0.0158378380    0.0244268750    0.0014079417    
0.0160794260    0.0229661310    0.0013651948    
0.0163210150    0.0237529570    0.0013578662    
0.0165626030    0.0225760760    0.0013491786    
0.0168041920    0.0236479090    0.0013302988    
0.0170457800    0.0216622830    0.0012809176    
0.0172873690    0.0204299970    0.0012364797    
0.0175289580    0.0249209920    0.0013575329    
0.0177705460    0.0231381750    0.0012854541    
0.0180121350    0.0229003930    0.0012644627    
0.0182537230    0.0226730070    0.0012443429    
0.0184953120    0.0209196790    0.0011920094    
0.0187369000    0.0206479950    0.0011842437    
0.0189784890    0.0192615660    0.0011139251    
0.0192200770    0.0209399110    0.0011798303    
0.0194616660    0.0221546070    0.0011825255    
0.0197032540    0.0203164010    0.0011410828    
0.0199448430    0.0235208810    0.0012277800    
0.0201864310    0.0208291180    0.0011466052    
0.0204280200    0.0210515650    0.0011301072    
0.0206696080    0.0202199650    0.0010917755    
0.0209111970    0.0191463720    0.0010856911    
0.0211527850    0.0190355000    0.0010494611    
0.0213943740    0.0198796980    0.0010749709    
0.0216359620    0.0205357500    0.0010976820    
0.0218775510    0.0194728030    0.0010639129    
0.0221191400    0.0200632040    0.0010603733    
0.0223607280    0.0205157600    0.0010651252    
0.0226023170    0.0190102370    0.0010561243    
0.0228439050    0.0200066810    0.0010359067    
0.0230854940    0.0200814060    0.0010356194    
0.0233270820    0.0185600740    0.0009934980    
0.0235686710    0.0176688380    0.0009755984    
0.0238102590    0.0195724850    0.0010053710    
0.0240518480    0.0192818120    0.0009917494    
0.0242934360    0.0194813520    0.0010114214    
0.0245350250    0.0185925490    0.0009758557    
0.0247766130    0.0180125490    0.0009546632    
0.0250182020    0.0195208430    0.0010040438    
0.0252597900    0.0192382330    0.0009729192    
0.0255013790    0.0180680490    0.0009355281    
0.0257429670    0.0200348560    0.0009870465    
0.0259845560    0.0197203440    0.0009680336    
0.0262261450    0.0187462060    0.0009492511    
0.0264677330    0.0192160360    0.0009501718    
0.0267093220    0.0174501720    0.0008987296    
0.0269509100    0.0187228030    0.0009361401    
0.0271924990    0.0183542190    0.0009200139    
0.0274340870    0.0188861030    0.0009384580    
0.0276756760    0.0189041170    0.0009235265    
0.0279172640    0.0179819720    0.0008990986    
0.0281588530    0.0181542210    0.0008922313    
0.0284004410    0.0182998680    0.0009037661    
0.0286420300    0.0188106260    0.0008988065    
0.0288836180    0.0192943410    0.0009198216    
0.0291252070    0.0193563520    0.0009024946    
0.0293667950    0.0187031120    0.0008977781    
0.0296083840    0.0192301150    0.0008995468    
0.0298499720    0.0186826600    0.0008896505    
0.0300915610    0.0179677440    0.0008695201    
0.0303331490    0.0181668530    0.0008670566    
0.0305747380    0.0179802320    0.0008513887    
0.0308163270    0.0187462060    0.0008693345    
0.0310579150    0.0190922270    0.0008815971    
0.0312995040    0.0174644140    0.0008363938    
0.0315410920    0.0173774360    0.0008303260    
0.0317826810    0.0194755540    0.0008762466    
0.0320242690    0.0179917150    0.0008343458    
0.0322658580    0.0198208300    0.0008881926    
0.0325074460    0.0180732660    0.0008336576    
0.0327490350    0.0176951960    0.0008223655    
0.0329906230    0.0191952170    0.0008474895    
0.0332322120    0.0173449750    0.0008104774    
0.0334738000    0.0186540420    0.0008292733    
0.0337153890    0.0185624200    0.0008260168    
0.0339569770    0.0173637430    0.0008000790    
0.0341985660    0.0204100710    0.0008687103    
0.0344401540    0.0187642140    0.0008220751    
0.0346817430    0.0181048400    0.0008145753    
0.0349233310    0.0192184940    0.0008355867    
0.0351649200    0.0178535300    0.0007905676    
0.0354065090    0.0177018000    0.0007916486    
0.0356480970    0.0174895740    0.0007759743    
0.0358896860    0.0177076840    0.0007895466    
0.0361312740    0.0172225420    0.0007679152    
0.0363728630    0.0189334980    0.0008029592    
0.0366144510    0.0192828010    0.0008170385    
0.0368560400    0.0186790160    0.0007921667    
0.0370976280    0.0187289920    0.0008029989    
0.0373392170    0.0165844820    0.0007484472    
0.0375808050    0.0163987980    0.0007363277    
0.0378223940    0.0180188400    0.0007718423    
0.0380639820    0.0177630720    0.0007694041    
0.0383055710    0.0172401010    0.0007432735    
0.0385471590    0.0173737450    0.0007490353    
0.0387887480    0.0188112970    0.0007824468    
0.0390303360    0.0181897030    0.0007605497    
0.0392719250    0.0180800970    0.0007572919    
0.0395135140    0.0178580610    0.0007526275    
0.0397551020    0.0184659200    0.0007803275    
0.0399966910    0.0179364680    0.0007403173    
0.0402382790    0.0189167670    0.0007659175    
0.0404798680    0.0181198050    0.0007440912    
0.0407214560    0.0187929550    0.0007653083    
0.0409630450    0.0188971420    0.0007552817    
0.0412046330    0.0167142210    0.0007146485    
0.0414462220    0.0182054500    0.0007395459    
0.0416878100    0.0191807710    0.0007581865    
0.0419293990    0.0184472240    0.0007426573    
0.0421709870    0.0186423080    0.0007439091    
0.0424125760    0.0174425130    0.0007230154    
0.0426541640    0.0176417790    0.0007160577    
0.0428957530    0.0185859820    0.0007358261    
0.0431373410    0.0198215700    0.0007590071    
0.0433789300    0.0161951170    0.0006813337    
0.0436205180    0.0187747390    0.0007319155    
0.0438621070    0.0180582720    0.0007194588    
0.0441036960    0.0184038100    0.0007246493    
0.0443452840    0.0174683750    0.0007004180    
0.0445868730    0.0189755180    0.0007375044    
0.0448284610    0.0167751290    0.0006848418    
0.0450700500    0.0184173250    0.0007420552    
0.0453116380    0.0165230980    0.0007045473    
0.0455532270    0.0187621060    0.0007724237    
0.0457948150    0.0196660710    0.0007898084    
0.0460364040    0.0179491740    0.0007564675    
0.0462779920    0.0171018020    0.0007499636    
0.0465195810    0.0169702500    0.0007470736    
0.0467611690    0.0180997850    0.0007745993    
0.0470027580    0.0170389920    0.0007515577    
0.0472443460    0.0188843000    0.0008074344    
0.0474859350    0.0181903890    0.0007827897    
0.0477275230    0.0185578880    0.0007971296    
0.0479691120    0.0168578520    0.0007607842    
0.0482107000    0.0181335850    0.0007967440    
0.0484522890    0.0194212770    0.0008199670    
0.0486938780    0.0176930490    0.0007881110    
0.0489354660    0.0184637780    0.0008073646    
0.0491770550    0.0182044080    0.0008108888    
0.0494186430    0.0174270290    0.0007778064    
0.0496602320    0.0168929070    0.0007443904    
0.0499018200    0.0191287820    0.0007809292    
0.0501434090    0.0191010730    0.0007677369    
0.0503849970    0.0186705560    0.0007516483    
0.0506265860    0.0183733700    0.0007402842    
0.0508681740    0.0181996270    0.0007332839    
0.0511097630    0.0196096150    0.0007575855    
0.0513513510    0.0184217800    0.0007208999    
0.0515929400    0.0165176360    0.0006936755    
0.0518345280    0.0174626060    0.0007018814    
0.0520761170    0.0181833870    0.0007244435    
0.0523177050    0.0187462060    0.0007136559    
0.0525592940    0.0184217800    0.0007208999    
0.0528008830    0.0179835130    0.0006937291    
0.0530424710    0.0170762860    0.0006781859    
0.0532840600    0.0195056470    0.0007209495    
0.0535256480    0.0186262940    0.0007045112    
0.0537672370    0.0167156950    0.0006617807    
0.0540088250    0.0179963580    0.0006881079    
0.0542504140    0.0178838540    0.0006888603    
0.0544920020    0.0175329860    0.0006763496    
0.0547335910    0.0175118880    0.0006710570    
0.0549751790    0.0181085800    0.0006796029    
0.0552167680    0.0180178260    0.0006785906    
0.0554583560    0.0182213120    0.0006748634    
0.0556999450    0.0176654110    0.0006625047    
0.0559415330    0.0167052890    0.0006487797    
0.0561831220    0.0181287420    0.0006691441    
0.0564247100    0.0187339300    0.0006782138    
0.0566662990    0.0181006250    0.0006640475    
0.0569078870    0.0180629450    0.0006699175    
0.0571494760    0.0175646710    0.0006541425    
0.0573910650    0.0179784030    0.0006517166    
0.0576326530    0.0182784510    0.0006621584    
0.0578742420    0.0192599650    0.0006784033    
0.0581158300    0.0188282720    0.0006644353    
0.0583574190    0.0191783620    0.0006693294    
0.0585990070    0.0172696620    0.0006387415    
0.0588405960    0.0186638310    0.0006627721    
0.0590821840    0.0175334200    0.0006364228    
0.0593237730    0.0186068290    0.0006574400    
0.0595653610    0.0188398200    0.0006640164    
0.0598069500    0.0175815670    0.0006275131    
0.0600485380    0.0186330050    0.0006495057    
0.0602901270    0.0168069440    0.0006174185    
0.0605317150    0.0172990130    0.0006230087    
0.0607733040    0.0181680310    0.0006356190    
0.0610148920    0.0174425130    0.0006261497    
0.0612564810    0.0174207170    0.0006229636    
0.0614980690    0.0185277190    0.0006362445    
0.0617396580    0.0186890880    0.0006534486    
0.0619812470    0.0186549840    0.0006522562    
0.0622228350    0.0180819260    0.0006380973    
0.0624644240    0.0185575230    0.0006418254    
0.0627060120    0.0178664200    0.0006348556    
0.0629476010    0.0180722110    0.0006425738    
0.0631891890    0.0179792130    0.0006368564    
0.0634307780    0.0186456000    0.0006456443    
0.0636723660    0.0174071920    0.0006232774    
0.0639139550    0.0187906810    0.0006464191    
0.0641555430    0.0173527600    0.0006146663    
0.0643971320    0.0189792850    0.0006490779    
0.0646387200    0.0182754110    0.0006253717    
0.0648803090    0.0180059380    0.0006261278    
0.0651218970    0.0191334810    0.0006328793    
0.0653634860    0.0176622420    0.0006126964    
