# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00584.dat
q(1/A)          Column          Error           
0.0040000000    0.7842376000    0.0203440890    
0.0042415885    0.8375404200    0.0197740010    
0.0044831771    0.6477788500    0.0161894130    
0.0047247656    0.5314285000    0.0141979540    
0.0049663541    0.4298969600    0.0120395230    
0.0052079426    0.3437985600    0.0110787540    
0.0054495312    0.2788766800    0.0091992930    
0.0056911197    0.2513970000    0.0082347824    
0.0059327082    0.1925938400    0.0072076432    
0.0061742967    0.1642381800    0.0063784825    
0.0064158853    0.1451736700    0.0059365930    
0.0066574738    0.1166140700    0.0050275894    
0.0068990623    0.1048304900    0.0048099527    
0.0071406509    0.1017910800    0.0046558157    
0.0073822394    0.0885496530    0.0041976561    
0.0076238279    0.0830712650    0.0039692986    
0.0078654164    0.0642153480    0.0035456994    
0.0081070050    0.0731814360    0.0035880151    
0.0083485935    0.0665964380    0.0033051257    
0.0085901820    0.0527100090    0.0029604890    
0.0088317705    0.0523364240    0.0028723344    
0.0090733591    0.0504204940    0.0028011385    
0.0093149476    0.0484085650    0.0026448424    
0.0095565361    0.0433509540    0.0025028685    
0.0097981247    0.0390158580    0.0023744295    
0.0100397130    0.0401911510    0.0023282109    
0.0102813020    0.0364148010    0.0022670865    
0.0105228900    0.0376534000    0.0021595706    
0.0107644790    0.0354032790    0.0021157506    
0.0110060670    0.0344919070    0.0020359929    
0.0112476560    0.0358197880    0.0020646183    
0.0114892440    0.0286694310    0.0018205107    
0.0117308330    0.0319488350    0.0019127267    
0.0119724210    0.0308467890    0.0018534039    
0.0122140100    0.0269010240    0.0017151467    
0.0124555980    0.0292141340    0.0017335399    
0.0126971870    0.0240578270    0.0016219783    
0.0129387760    0.0300520000    0.0017151582    
0.0131803640    0.0279180140    0.0016804670    
0.0134219530    0.0231473930    0.0014758239    
0.0136635410    0.0232334020    0.0014843276    
0.0139051300    0.0232334020    0.0014843276    
0.0141467180    0.0259070480    0.0015319158    
0.0143883070    0.0262116200    0.0015183984    
0.0146298950    0.0259477450    0.0015107361    
0.0148714840    0.0234732660    0.0014474236    
0.0151130720    0.0240145570    0.0014481323    
0.0153546610    0.0277561710    0.0014986923    
0.0155962490    0.0207258850    0.0013082062    
0.0158378380    0.0197837990    0.0012487423    
0.0160794260    0.0214390170    0.0012999314    
0.0163210150    0.0214116010    0.0012705448    
0.0165626030    0.0211440780    0.0012867876    
0.0168041920    0.0202789010    0.0012140661    
0.0170457800    0.0192005310    0.0011884831    
0.0172873690    0.0218052700    0.0012589279    
0.0175289580    0.0199670900    0.0011975465    
0.0177705460    0.0241378110    0.0012939225    
0.0180121350    0.0237340420    0.0012686379    
0.0182537230    0.0202304450    0.0011583919    
0.0184953120    0.0222974690    0.0012128224    
0.0187369000    0.0222974690    0.0012128224    
0.0189784890    0.0203972940    0.0011297016    
0.0192200770    0.0193050100    0.0011164375    
0.0194616660    0.0211500110    0.0011386783    
0.0197032540    0.0195457220    0.0011030289    
0.0199448430    0.0193589800    0.0010977470    
0.0201864310    0.0194334880    0.0010914934    
0.0204280200    0.0192680260    0.0010655243    
0.0206696080    0.0196960560    0.0010619402    
0.0209111970    0.0194331860    0.0010779592    
0.0211527850    0.0182635960    0.0010130820    
0.0213943740    0.0203809970    0.0010726841    
0.0216359620    0.0184638430    0.0010257690    
0.0218775510    0.0210584820    0.0010903669    
0.0221191400    0.0188877970    0.0010139501    
0.0223607280    0.0192815830    0.0010176431    
0.0226023170    0.0203444190    0.0010767409    
0.0228439050    0.0204735580    0.0010327544    
0.0230854940    0.0195042240    0.0010058535    
0.0233270820    0.0181299220    0.0009677037    
0.0235686710    0.0189398820    0.0009954581    
0.0238102590    0.0178562940    0.0009463817    
0.0240518480    0.0182321730    0.0009504177    
0.0242934360    0.0201454430    0.0010136273    
0.0245350250    0.0205455090    0.0010109784    
0.0247766130    0.0177405440    0.0009337129    
0.0250182020    0.0200632510    0.0010031626    
0.0252597900    0.0205012460    0.0009898095    
0.0255013790    0.0181603530    0.0009243376    
0.0257429670    0.0185616300    0.0009363104    
0.0259845560    0.0181381710    0.0009149497    
0.0262261450    0.0180673440    0.0009184147    
0.0264677330    0.0202608670    0.0009615382    
0.0267093220    0.0172183570    0.0008798169    
0.0269509100    0.0187756710    0.0009238904    
0.0271924990    0.0187224930    0.0009157471    
0.0274340870    0.0201549580    0.0009554367    
0.0276756760    0.0174843630    0.0008753130    
0.0279172640    0.0214821130    0.0009684884    
0.0281588530    0.0187397810    0.0008933840    
0.0284004410    0.0185975590    0.0008978986    
0.0286420300    0.0179779830    0.0008659690    
0.0288836180    0.0185694190    0.0008893139    
0.0291252070    0.0185956620    0.0008717781    
0.0293667950    0.0192119470    0.0008967369    
0.0296083840    0.0190043570    0.0008813060    
0.0298499720    0.0197092540    0.0009005388    
0.0300915610    0.0182687050    0.0008640801    
0.0303331490    0.0182877860    0.0008573447    
0.0305747380    0.0185989580    0.0008533787    
0.0308163270    0.0178941550    0.0008370533    
0.0310579150    0.0191760900    0.0008707414    
0.0312995040    0.0187131620    0.0008532467    
0.0315410920    0.0175330520    0.0008219622    
0.0317826810    0.0178819260    0.0008274769    
0.0320242690    0.0169860580    0.0007989570    
0.0322658580    0.0178594880    0.0008308986    
0.0325074460    0.0175538020    0.0008096965    
0.0327490350    0.0182630810    0.0008233633    
0.0329906230    0.0170444530    0.0007870397    
0.0332322120    0.0182809660    0.0008200134    
0.0334738000    0.0194785170    0.0008351345    
0.0337153890    0.0179217940    0.0007998888    
0.0339569770    0.0180104670    0.0008030470    
0.0341985660    0.0170582150    0.0007826846    
0.0344401540    0.0174553180    0.0007814073    
0.0346817430    0.0172641040    0.0007839226    
0.0349233310    0.0176075440    0.0007882219    
0.0351649200    0.0164223610    0.0007472433    
0.0354065090    0.0171242410    0.0007673556    
0.0356480970    0.0178228550    0.0007719935    
0.0358896860    0.0180535350    0.0007856793    
0.0361312740    0.0165279960    0.0007413820    
0.0363728630    0.0192161670    0.0007972209    
0.0366144510    0.0180224680    0.0007784521    
0.0368560400    0.0185336980    0.0007776567    
0.0370976280    0.0178897320    0.0007734406    
0.0373392170    0.0181089820    0.0007707695    
0.0375808050    0.0177578350    0.0007551400    
0.0378223940    0.0166981450    0.0007322621    
0.0380639820    0.0182883220    0.0007693955    
0.0383055710    0.0172425640    0.0007325663    
0.0385471590    0.0182544480    0.0007566712    
0.0387887480    0.0172907080    0.0007392973    
