# Diamond Light Source Ltd.
# Data extracted from: /dls/b21/data/2017/mx13440-2/processed/b21-369037_00122.dat
q(1/A)          Column          Error           
0.0040000000    0.8438533400    0.0215033740    
0.0042415885    0.8802713800    0.0206565920    
0.0044831771    0.6931652400    0.0170645490    
0.0047247656    0.5687105700    0.0149660680    
0.0049663541    0.4481068200    0.0125249660    
0.0052079426    0.3643751000    0.0116217610    
0.0054495312    0.2917595500    0.0095878138    
0.0056911197    0.2677438300    0.0086594542    
0.0059327082    0.2164916100    0.0077866620    
0.0061742967    0.1643534700    0.0065017226    
0.0064158853    0.1628308200    0.0064064928    
0.0066574738    0.1219790800    0.0052394500    
0.0068990623    0.1145727700    0.0051238499    
0.0071406509    0.1083416200    0.0048943753    
0.0073822394    0.0902870970    0.0043190176    
0.0076238279    0.0850702800    0.0040929457    
0.0078654164    0.0715525410    0.0038137633    
0.0081070050    0.0719649820    0.0036255434    
0.0083485935    0.0652290630    0.0033330494    
0.0085901820    0.0555913340    0.0030979839    
0.0088317705    0.0567953570    0.0030489345    
0.0090733591    0.0533204030    0.0029351916    
0.0093149476    0.0471112310    0.0026586406    
0.0095565361    0.0475613380    0.0026713109    
0.0097981247    0.0474113020    0.0026670941    
0.0100397130    0.0410297810    0.0023969854    
0.0102813020    0.0338522560    0.0022273149    
0.0105228900    0.0393522380    0.0022496177    
0.0107644790    0.0382028570    0.0022394911    
0.0110060670    0.0333168530    0.0020389583    
0.0112476560    0.0327431000    0.0020113926    
0.0114892440    0.0370888420    0.0021099105    
0.0117308330    0.0323397850    0.0019608875    
0.0119724210    0.0295997170    0.0018499823    
0.0122140100    0.0333809310    0.0019468154    
0.0124555980    0.0301190440    0.0017935630    
0.0126971870    0.0323590650    0.0019167856    
0.0129387760    0.0281534860    0.0016915790    
0.0131803640    0.0255210840    0.0016371783    
0.0134219530    0.0305793830    0.0017284489    
0.0136635410    0.0251075480    0.0015722956    
0.0139051300    0.0278644550    0.0016563699    
0.0141467180    0.0255822180    0.0015511498    
0.0143883070    0.0270325310    0.0015712340    
0.0146298950    0.0231968340    0.0014554988    
0.0148714840    0.0250206700    0.0015227095    
0.0151130720    0.0229392810    0.0014421803    
0.0153546610    0.0230214880    0.0013907790    
0.0155962490    0.0249488050    0.0014625248    
0.0158378380    0.0268427630    0.0014821436    
0.0160794260    0.0247968200    0.0014245401    
0.0163210150    0.0237186980    0.0013626036    
0.0165626030    0.0218723110    0.0013335783    
0.0168041920    0.0228665290    0.0013136478    
0.0170457800    0.0210813890    0.0012689505    
0.0172873690    0.0246022720    0.0013625938    
0.0175289580    0.0253551570    0.0013750764    
0.0177705460    0.0254940770    0.0013549949    
0.0180121350    0.0202774600    0.0011948608    
0.0182537230    0.0219003030    0.0012281080    
0.0184953120    0.0213703120    0.0012098557    
0.0187369000    0.0215073010    0.0012137272    
0.0189784890    0.0205935690    0.0011566501    
0.0192200770    0.0195748790    0.0011455332    
0.0194616660    0.0210050070    0.0011562876    
0.0197032540    0.0199709150    0.0011361056    
0.0199448430    0.0191953450    0.0011138269    
0.0201864310    0.0202411890    0.0011350695    
0.0204280200    0.0217799490    0.0011543350    
0.0206696080    0.0204501580    0.0011025986    
0.0209111970    0.0189976320    0.0010860224    
0.0211527850    0.0180876450    0.0010273092    
0.0213943740    0.0210440860    0.0011106644    
0.0216359620    0.0195257810    0.0010748589    
0.0218775510    0.0194613840    0.0010680822    
0.0221191400    0.0203456570    0.0010723103    
0.0223607280    0.0192948650    0.0010372984    
0.0226023170    0.0190524290    0.0010617504    
0.0228439050    0.0194183630    0.0010248620    
0.0230854940    0.0195508150    0.0010261516    
0.0233270820    0.0182341340    0.0009888848    
0.0235686710    0.0198280030    0.0010378451    
0.0238102590    0.0180712500    0.0009701155    
0.0240518480    0.0185701410    0.0009773759    
0.0242934360    0.0201753980    0.0010336169    
0.0245350250    0.0201441460    0.0010200385    
0.0247766130    0.0196443590    0.0010011692    
0.0250182020    0.0198419200    0.0010165324    
0.0252597900    0.0183090890    0.0009531331    
0.0255013790    0.0204188210    0.0009987172    
0.0257429670    0.0182424810    0.0009458286    
0.0259845560    0.0206535930    0.0009948486    
0.0262261450    0.0198739680    0.0009815053    
0.0264677330    0.0191887850    0.0009534984    
0.0267093220    0.0203515180    0.0009746610    
0.0269509100    0.0200137600    0.0009719541    
0.0271924990    0.0197183540    0.0009576079    
0.0274340870    0.0190455850    0.0009463827    
0.0276756760    0.0201102090    0.0009565451    
0.0279172640    0.0195391900    0.0009411697    
0.0281588530    0.0179537540    0.0008910298    
0.0284004410    0.0174641630    0.0008866086    
0.0286420300    0.0191427080    0.0009105257    
0.0288836180    0.0191035010    0.0009191176    
0.0291252070    0.0193925020    0.0009071430    
0.0293667950    0.0182091680    0.0008895761    
0.0296083840    0.0185862490    0.0008880853    
0.0298499720    0.0172169860    0.0008576391    
0.0300915610    0.0183740770    0.0008830018    
0.0303331490    0.0195304840    0.0009027969    
